from,to,weight
1,2,0.0141447738743719
1,3,0.0114304434255319
1,4,0.000803816784810127
1,5,0.000569393809248555
1,6,0.00444429334615385
1,7,0.000859996293577982
1,11,0.00142940984328358
1,12,0.00112570278985507
1,15,0.00273912234745763
1,26,0.00378344249462366
1,27,0.00643480020338983
1,29,0.00277537980188679
1,32,0.00660806550454545
1,33,0.00103788599099099
1,36,0.00191967858552632
1,38,0.00215294479220779
1,42,0.00164834295275591
1,44,0.00072235440131579
1,45,0.00313793530496454
1,46,0.00226859547619048
1,49,0.00154349358333333
1,51,0.0022596604676259
1,52,0.00162514096969697
1,53,0.000698366515873016
1,57,0.00402890844604317
1,58,0.00402284350579151
1,59,0.00486371624431818
1,60,0.00243290777678571
1,61,0.000613839131034483
1,62,0.002206987828125
1,64,0.00163259246808511
1,66,0.00161988224444444
1,68,0.00209296884593023
1,69,0.0027842951372549
1,72,0.000443785100502513
1,76,0.00771130472774869
1,77,0.00215631893859649
1,78,0.000682347879518072
1,80,0.0019085583880597
1,82,0.00146498401550388
1,85,0.00199484102654867
1,86,0.00112780702857143
1,87,0.001782884808
1,88,0.00332347541284404
1,89,0.00242516735099338
1,90,0.00048582711875
1,91,0.00110802889534884
1,93,0.00305511540601504
1,94,0.00564256608496732
1,95,0.00361206350226244
1,96,0.00638704324539877
1,101,0.00193940746258503
1,102,0.00542760922155689
1,103,0.0038792323902439
1,105,0.00336351605494506
1,107,0.00475322323611111
1,110,0.000946972935483871
1,111,0.002069861578125
1,113,0.000837742183098592
1,114,0.00190108357718121
1,121,0.00371273780882353
1,123,0.00751418358791209
1,125,0.00055996691875
1,126,0.00392933452713178
1,127,0.00102075806289308
1,129,0.00241272655462185
1,130,0.00147792654482759
1,131,0.00121028358378378
1,133,0.00210898569354839
1,134,0.000373303582236842
1,135,0.00227105552739726
1,137,0.00214404344055944
1,138,0.0061803641443662
1,139,0.00168925929508197
1,141,0.00122283006508876
1,142,0.000916214830188679
1,145,0.0044021228137931
1,146,0.00269066816759777
1,150,0.00106570703759399
1,151,0.000710078566929134
1,153,0.000452990066326531
2,3,0.00125256436683417
2,4,0.00321388797633136
2,5,0.0118349376684783
2,6,0.00252830308695652
2,8,0.000662192510638298
2,11,0.00137907260689655
2,13,0.00460037578358209
2,15,0.00716173193023256
2,17,0.00432172756934307
2,18,0.00266757235294118
2,19,0.0092621989015544
2,20,0.00280059688321168
2,21,0.00220511274860335
2,22,0.00331530904697987
2,24,0.010821420109375
2,26,0.0105942082639594
2,27,0.00773651443617021
2,30,0.00421812491791045
2,31,0.00630927385616438
2,34,0.00366550781914894
2,38,0.00433441920606061
2,40,0.0046717845203252
2,41,0.00443246617054264
2,43,0.00651433282191781
2,45,0.00710154087713311
2,46,0.0147633965977654
2,51,0.0058315781349481
2,52,0.000586092888111888
2,55,0.00271239160294118
2,58,0.00202645303333333
2,59,0.00805711677005348
2,60,0.000835291764227642
2,61,0.000757250551282051
2,62,0.00520377763309353
2,68,0.0171007278366197
2,69,0.00179478534756098
2,70,0.00191284664516129
2,73,0.000640167614457831
2,74,0.00272116033884298
2,75,0.0016507884
2,78,0.00608395813559322
2,80,0.00266578746896552
2,82,0.00081183365
2,83,0.000818996833333333
2,84,0.00426914895266272
2,87,0.00125891155147059
2,89,0.0037436644382716
2,90,0.0141776454269006
2,92,0.000838704824561404
2,93,0.00227205034027778
2,94,0.0247985854695122
2,95,0.000356165551724138
2,96,0.0150205025114943
2,97,0.00736640119310345
2,98,0.00271958735833333
2,100,0.00477010092857143
2,101,0.013079344386076
2,102,0.0184378001741573
2,103,0.00790343461574074
2,104,0.00731114647019867
2,105,0.00191773264766839
2,106,0.00592040758510638
2,107,0.00612931388387097
2,108,0.0110056819224806
2,109,0.00242728570394737
2,111,0.0055144210647482
2,113,0.00252650490849673
2,114,0.0020873286625
2,117,0.00584605478512397
2,120,0.000959275184615385
2,121,0.00376725147619048
2,123,0.00316518638860104
2,125,0.000607178
2,126,0.00641434463571429
2,127,0.000985585811764706
2,129,0.000811469330769231
2,131,0.00680135556122449
2,133,0.00062018342962963
2,134,0.00296418137142857
2,135,0.000860999993630573
2,137,0.000620291779220779
2,138,0.00423840536271186
2,139,0.00459707789411765
2,140,0.00436914979234973
2,141,0.00100376227777778
2,142,0.00106991145294118
2,147,0.00771083835849057
2,148,0.00219800848529412
2,149,0.00463267455483871
2,151,0.000572488471014493
3,4,0.00172461940506329
3,11,0.00113637976119403
3,12,0.00536683392028985
3,16,0.00311869232692308
3,17,0.00148722111111111
3,20,0.00130439634920635
3,21,0.003053352375
3,22,0.00622086701449275
3,27,0.00263990744632768
3,32,0.000871774513636364
3,35,0.00147735883703704
3,36,0.00398892868421053
3,44,0.00180549471052632
3,45,0.00956371691489362
3,46,0.00172905954761905
3,48,0.0016597714496124
3,51,0.000336675866906475
3,52,0.00426009121212121
3,53,0.00321358387301587
3,58,0.0015387065984556
3,59,0.00152196174431818
3,60,0.00132441890178571
3,66,0.00152049001111111
3,68,0.000479066014534884
3,71,0.00231257800854701
3,72,0.00660820761809045
3,76,0.00946475921465969
3,81,0.00121893870093458
3,84,0.00173890516455696
3,85,0.00498458261061947
3,86,0.00227457955
3,96,0.000697525601226994
3,100,0.000930317441860465
3,101,0.00152143891156463
3,103,0.00318389460487805
3,104,0.00244941720714286
3,105,0.00296658013186813
3,107,0.00209405173611111
3,113,0.00188620561971831
3,114,0.00643375137583893
3,121,0.000622653183823529
3,123,0.000490290236263736
3,125,0.0018749641625
3,129,0.00504232360504202
3,131,0.00457086765945946
3,134,0.0216682450230263
3,135,0.00214545895890411
3,139,0.00457514739754098
3,140,0.00177144709302326
3,141,0.00166689865088757
3,142,0.00281977411320755
3,143,0.00381003797727273
3,145,0.0143097063275862
3,146,0.00737064248044693
3,147,0.000762988885135135
3,148,0.002932439872
3,150,0.00205508773684211
3,151,0.004224867
4,5,0.000677161972027972
4,9,0.00185961606578947
4,10,0.00314574551724138
4,24,0.00379764734482759
4,26,0.00667170558974359
4,27,0.00741485273469388
4,30,0.00312100578494624
4,31,0.00270578179047619
4,34,0.00193058551020408
4,35,0.00115803931428571
4,36,0.0017091981557377
4,40,0.00486966918292683
4,42,0.00123632004123711
4,43,0.00108477041904762
4,44,0.000700889057377049
4,45,0.00249360915079365
4,46,0.000603457710144928
4,47,0.00339851516666667
4,48,0.00331841346464646
4,49,0.00487366644949495
4,50,0.00448807757594937
4,51,0.00356415398790323
4,55,0.00378886934736842
4,57,0.00260401326605505
4,58,0.000470316152838428
4,59,0.00179870307534247
4,62,0.00255192082653061
4,63,0.00382462879381443
4,66,0.00056412852
4,67,0.00250658808264463
4,68,0.00887847678025478
4,69,0.000833248585365854
4,70,0.00195219026506024
4,72,0.00238349981065089
4,73,0.012170012272
4,75,0.000549376744966443
4,76,0.00121867081987578
4,78,0.00261505834558824
4,79,0.00115633248148148
4,87,0.00172273303157895
4,90,0.00380459030769231
4,91,0.000752885697183099
4,93,0.00294498208737864
4,94,0.00223202466666667
4,95,0.000433157518324607
4,96,0.00105946220300752
4,97,0.00359459971153846
4,99,0.00291782095774648
4,100,0.00293770272727273
4,101,0.00235665547008547
4,102,0.000570151671532847
4,104,0.000759773636363636
4,106,0.00360005280952381
4,109,0.00390690458558559
4,110,0.0040978495
4,114,0.000714713176470588
4,121,0.00357332399056604
4,123,0.00970903769078947
4,124,0.00127995215714286
4,127,0.00343328163565891
4,129,0.00116745153932584
4,130,0.00112896063478261
4,132,0.0010939879893617
4,133,0.00308939743617021
4,138,0.00233961933464567
4,139,0.00161725056074766
4,143,0.000582024534246575
4,145,0.00350418504230769
4,147,0.00221746060169492
4,149,0.00372916571929825
5,11,0.00196606021008403
5,12,0.000684560349593496
5,19,0.00247714828742515
5,20,0.00270970772072072
5,21,0.00192023470588235
5,26,0.000805753233918129
5,27,0.00213148200617284
5,28,0.00078115225210084
5,31,0.004689845375
5,34,0.00356125191358025
5,42,0.00176238720535714
5,45,0.00580979599250936
5,46,0.00702171426143791
5,49,0.00219137976056338
5,51,0.00584592153992395
5,52,0.000878706418803419
5,55,0.00502202477272727
5,58,0.000366463491803279
5,59,0.000710896788819876
5,60,0.00276600362886598
5,61,0.000696511546153846
5,62,0.00217984231858407
5,67,0.00469837752205882
5,68,0.0111759293890578
5,70,0.00168116286734694
5,71,0.00124240340196078
5,72,0.0020366234076087
5,74,0.00221416985263158
5,75,0.00452012593292683
5,77,0.000810881666666667
5,78,0.000801075377483444
5,82,0.00232008421052632
5,84,0.0122286444265734
5,90,0.0082037534
5,93,0.00210916101694915
5,94,0.00610549558695652
5,96,0.00653082859459459
5,97,0.00394869935294118
5,100,0.00277550686842105
5,101,0.000698047878787879
5,102,0.000845761539473684
5,104,0.003869543336
5,105,0.00261477270658683
5,109,0.00279213856349206
5,112,0.000708666669642857
5,113,0.000885071236220473
5,123,0.0023299715748503
5,127,0.00310587445138889
5,131,0.00152326146470588
5,134,0.00205404857785467
5,136,0.00124814275238095
5,138,0.00293719027881041
5,139,0.00508081927510917
5,140,0.000694879401273885
5,141,0.00217390872077922
5,142,0.00382232922916667
5,145,0.00118832201090909
5,147,0.00178083282706767
5,149,0.00235324878294574
5,151,0.00127319309821429
6,7,0.00958531124
6,8,0.00368989793478261
6,11,0.01197120894
6,12,0.00208007681481481
6,21,0.00321700719047619
6,22,0.00252326487037037
6,30,0.00201551938461538
6,32,0.00162442019117647
6,44,0.00539208205882353
6,45,0.00571087146969697
6,46,0.00365944745238095
6,58,0.000580019777142857
6,59,0.00326938667391304
6,66,0.00395752277083333
6,67,0.00460671446268657
6,69,0.00277512956521739
6,78,0.0036274848902439
6,84,0.00180061858108108
6,85,0.00917728482758621
6,88,0.0137184584
6,89,0.0016899998358209
6,90,0.00370164559210526
6,91,0.000888055102272727
6,95,0.00386005924817518
6,102,0.0041629445060241
6,103,0.0112102997355372
6,108,0.013775831
6,118,0.01090790525
6,125,0.00376348713157895
6,126,0.00391138333333333
6,130,0.00738279080327869
6,131,0.00800118895049505
6,134,0.00639354380454546
6,135,0.00172639358064516
6,136,0.00225199122222222
6,138,0.005623905345
6,143,0.00411093183695652
6,147,0.005509743765625
6,148,0.00840289473170732
7,8,0.00484691562745098
7,13,0.00213193004545455
7,15,0.00305110858974359
7,22,0.00731031605084746
7,37,0.01595650475
7,41,0.0190243314615385
7,43,0.00504049705357143
7,45,0.00217056173891626
7,46,0.00336130882022472
7,58,0.00222174050555556
7,59,0.00207059332989691
7,68,0.00138886790566038
7,69,0.00112343306756757
7,78,0.00111821887356322
7,84,0.00132670703797468
7,87,0.00554394813043478
7,103,0.0025773901984127
7,104,0.00225257049180328
7,105,0.00310943024271845
7,108,0.0179510833076923
7,126,0.00716513472
7,127,0.0011034430875
7,130,0.00118205927272727
7,131,0.00136066097169811
7,134,0.00523435217333333
7,136,0.00292849265853659
7,138,0.00273576264878049
7,139,0.000520117242424242
7,142,0.000988850275
7,147,0.00709684763768116
7,150,0.00853738598148148
8,11,0.0031063535
8,15,0.0037398701
8,21,0.00523523921818182
8,22,0.00537538385
8,24,0.00174322561016949
8,26,0.0075755710234375
8,30,0.00279491578461538
8,36,0.00576564527659574
8,37,0.00496839869811321
8,41,0.00892446893333333
8,43,0.0107872991168831
8,45,0.000993025705357143
8,46,0.00236871993636364
8,55,0.00184440189552239
8,58,0.00188614819900498
8,59,0.0127672030847458
8,61,0.00117686366666667
8,68,0.000271204384615385
8,69,0.00374400603157895
8,71,0.0109257680508475
8,78,0.000859774287037037
8,82,0.0012620225915493
8,83,0.00300392157142857
8,84,0.00132932879
8,87,0.00129698155223881
8,89,0.000922279903225806
8,90,0.00408534719607843
8,93,0.00322784168
8,94,0.0114865605789474
8,96,0.00439790997142857
8,102,0.00877856847706422
8,103,0.00453750997278912
8,104,0.00192646868292683
8,105,0.00407041647580645
8,108,0.00751580586666667
8,112,0.00115867668115942
8,113,0.00670689177380952
8,114,0.00405987808791209
8,120,0.00434614667213115
8,121,0.00342815601282051
8,123,0.00065255760483871
8,125,0.00258204078431373
8,126,0.00246513769014085
8,128,0.00209564231818182
8,130,0.00149261037931034
8,131,0.0117645866220472
8,134,0.00759847796341463
8,136,0.00424018475806452
8,138,0.00295538347787611
8,139,0.00377130962365591
8,140,0.00299969644736842
8,143,0.00297993186440678
8,144,0.00129368852459016
8,147,0.000954671533333333
8,148,0.00540508402985075
8,149,0.00409628074418605
8,153,0.000559660739130435
9,10,0.00753860557142857
9,17,0.00216139597727273
9,27,0.00374297031578947
9,30,0.00671497226829268
9,32,0.00103120403623188
9,43,0.00164622450943396
9,47,0.00249097855263158
9,55,0.00311046451162791
9,72,0.00143850170940171
9,90,0.00114956697435897
9,93,0.0035128688627451
9,101,0.00293681707692308
9,102,0.000924831588235294
9,120,0.00213178010810811
9,123,0.0011484905
9,139,0.000497988888888889
9,145,0.00316801650480769
10,15,0.00249697976595745
10,20,0.00454326296363636
10,21,0.00270496388659794
10,26,0.000740469930434783
10,27,0.00274478527358491
10,32,0.000903473644295302
10,38,0.000999340481927711
10,45,0.00129000541232227
10,49,0.00292303710191083
10,51,0.00178265124637681
10,52,0.0032830688852459
10,53,0.00206302136363636
10,57,0.00378907227941176
10,61,0.00114198027027027
10,68,0.00164148141025641
10,72,0.0013241833671875
10,82,0.00134036475862069
10,86,0.00822483205797101
10,95,0.00327165436666667
10,125,0.00220134386516854
10,134,0.0026312704806867
10,137,0.00137633880555556
10,145,0.00194256830593607
10,151,0.004828622625
11,12,0.00219824388095238
11,21,0.00444008329824561
11,24,0.00162586950793651
11,26,0.00161741199242424
11,30,0.00407231327536232
11,31,0.00171324220987654
11,36,0.00763250895918367
11,38,0.00080280884
11,42,0.00506072521917808
11,43,0.00337443696296296
11,45,0.00541223607017544
11,46,0.000740699429824561
11,52,0.0014198288974359
11,53,0.00173455061111111
11,57,0.00332087236470588
11,58,0.00474169266341463
11,59,0.00442102542622951
11,66,0.00384810952380952
11,68,0.00121279324482759
11,72,0.000705556255172414
11,75,0.005948021272
11,76,0.00320099075182482
11,77,0.00282769531666667
11,78,0.000888090758928571
11,79,0.00180259656140351
11,80,0.0012120031
11,81,0.00500523858490566
11,82,0.00123129105333333
11,84,0.00384659271153846
11,86,0.00116189105813953
11,89,0.00602115686597938
11,90,0.000903119226415094
11,91,0.00619351295762712
11,94,0.00411675534343434
11,103,0.0119659038211921
11,105,0.00912579990625
11,109,0.00253041652873563
11,123,0.0010471114921875
11,125,0.00248569080188679
11,126,0.0052806408
11,127,0.00260765329523809
11,130,0.00264199063736264
11,131,0.00395047799236641
11,134,0.00417825588
11,135,0.00122870161956522
11,136,0.00549735739393939
11,138,0.00117860075217391
11,139,0.00637843993157895
11,140,0.000844615601694915
11,143,0.00385387734426229
11,145,0.00192072894491525
11,146,0.000668199272
11,147,0.0020874645
12,13,0.013946151260274
12,20,0.00609635935526316
12,21,0.00494094022881356
12,22,0.00872247820454545
12,25,0.00465310778481013
12,36,0.00557842453921569
12,39,0.00227470901388889
12,42,0.00433387625974026
12,44,0.00291272871568627
12,45,0.00709755636206897
12,46,0.000806583449152542
12,49,0.00213446331460674
12,50,0.000618923485507246
12,56,0.00559378327868852
12,58,0.010087431430622
12,59,0.00523526401587302
12,60,0.0236446405483871
12,61,0.0045237844631579
12,63,0.00385914107792208
12,64,0.00860101908791209
12,66,0.00596850566153846
12,69,0.0135285803300971
12,71,0.00117606946268657
12,75,0.000973813852713178
12,76,0.00115387117730496
12,77,0.00561343115625
12,80,0.00325466721428571
12,83,0.00174610091549296
12,87,0.00959247028
12,89,0.00373790987128713
12,91,0.00538767353278689
12,95,0.00349912580701754
12,102,0.00116757603418803
12,103,0.00780079780645161
12,104,0.00123087558888889
12,105,0.00868250721212121
12,106,0.00164829015748031
12,108,0.00535023805882353
12,114,0.00375078868686869
12,120,0.00137684398550725
12,123,0.00071553878030303
12,125,0.00323098533636364
12,127,0.0105725220366972
12,130,0.00635556575789474
12,131,0.0142393613851852
12,134,0.00903442710629921
12,135,0.00310486302083333
12,138,0.0165776907307692
12,141,0.00476239094957983
12,143,0.00494716620634921
12,144,0.00724252086956522
12,145,0.00172557122916667
12,147,0.00430567160204082
12,150,0.0079627944939759
12,152,0.00981005452380953
12,153,0.00184159328082192
13,21,0.0211235494951456
13,22,0.0069933174109589
13,30,0.00573688212068965
13,32,0.000779330909677419
13,36,0.00529593024137931
13,39,0.00551299842105263
13,41,0.00283026909433962
13,45,0.00938964817511521
13,52,0.00846357747761194
13,58,0.0101402653247423
13,59,0.00186177718918919
13,61,0.0010818227
13,71,0.00507560334615385
13,75,0.00429286051754386
13,78,0.00277184793069307
13,80,0.00411094414492754
13,90,0.00287908651578947
13,91,0.00283517256074766
13,94,0.00928137444318182
13,96,0.0024291452244898
13,101,0.00717233412195122
13,103,0.0160660452785714
13,104,0.00355035148
13,105,0.0155363803247863
13,114,0.0138594948095238
13,123,0.000841987641025641
13,125,0.00281028445263158
13,126,0.00155538215625
13,127,0.0163790134468085
13,128,0.00522505656756757
13,129,0.00294149738888889
13,130,0.0141282847625
13,131,0.00679007096666667
13,134,0.0152479738661088
13,135,0.00112418502469136
13,138,0.0104526806940639
13,139,0.00732437263128492
13,140,0.000786308401869159
13,141,0.00334023299038462
13,142,0.00782953717021277
13,143,0.00357269135135135
13,145,0.00050018688
13,147,0.00613438891566265
13,148,0.00443422095
14,18,0.00428793585714286
14,34,0.0018786838
14,44,0.00675297709230769
14,45,0.00291196307692308
14,51,0.00104183223560209
14,68,0.00239959557587549
14,75,0.00315437304347826
14,103,0.00315065247457627
14,123,0.00107539870526316
14,132,0.00476961281081081
14,147,0.00471916114754098
15,19,0.00299649078571429
15,23,0.00876621240625
15,24,0.00671779727659574
15,26,0.00106600449137931
15,27,0.000891468971962617
15,31,0.00488793212307692
15,34,0.00256152971028037
15,42,0.00149312354385965
15,43,0.00327997776923077
15,47,0.00655580844
15,55,0.00181786396363636
15,58,0.000417993312169312
15,59,0.00097155658490566
15,66,0.00389108997272727
15,67,0.0038225824691358
15,68,0.00513080650364963
15,69,0.000954528361445783
15,70,0.00190908534883721
15,72,0.00144144696124031
15,73,0.00589572090588235
15,78,0.00382381172916667
15,82,0.00481059962711864
15,83,0.00575690823529412
15,84,0.00498483310227273
15,90,0.00378076955555556
15,93,0.00503525561904762
15,94,0.00394343253012048
15,96,0.00282520869892473
15,97,0.005596963421875
15,101,0.0059461128051948
15,102,0.00378843617525773
15,103,0.000725147177777778
15,105,0.000733541232142857
15,107,0.00781386943243243
15,108,0.0086841215
15,112,0.00222238359649123
15,121,0.00127972946969697
15,123,0.00390304970535714
15,136,0.00206707602
15,138,0.00125847487850467
15,139,0.00117529570114943
15,145,0.000558306840909091
16,21,0.00366088026190476
16,45,0.00287280284848485
16,53,0.00353175138095238
16,58,0.00286597739428571
16,59,0.00430994007608696
16,69,0.00116615389855072
16,84,0.00446338728378378
16,89,0.00158379032835821
16,90,0.00355809431578947
16,94,0.00379678698550725
16,95,0.00801535042335766
16,101,0.0041307536984127
16,105,0.000891533153061224
16,114,0.00857978547692308
16,120,0.00746380802857143
16,131,0.00998892691089109
16,134,0.00354687878181818
16,145,0.00202339102427184
17,23,0.007238429025
17,24,0.0051114348
17,26,0.00821795504032258
17,29,0.00306383584090909
17,33,0.00174845467346939
17,38,0.00493896126086957
17,43,0.00410338889041096
17,47,0.0027313820862069
17,49,0.00930465872891566
17,51,0.00450482331018518
17,55,0.00562524126984127
17,57,0.00126484398701299
17,61,0.00336971730120482
17,62,0.00350454537878788
17,66,0.00492888061864407
17,67,0.00205595702247191
17,68,0.00905566568794326
17,72,0.00488413223357664
17,73,0.00205121883870968
17,78,0.00443090755769231
17,82,0.00557058494029851
17,83,0.00398936459322034
17,90,0.00336551614285714
17,92,0.00493731563414634
17,93,0.00131003270422535
17,94,0.000884217813186813
17,95,0.00231850064150943
17,97,0.00374723986111111
17,100,0.00569285059701492
17,101,0.00313764025882353
17,102,0.00337440415238095
17,106,0.00747745013043478
17,107,0.00131257946341463
17,111,0.00447092777272727
17,112,0.00287874252307692
17,121,0.00261410332432432
17,123,0.00222863955833333
17,127,0.00299719925773196
17,129,0.001447268
17,140,0.00101295523636364
17,143,0.00240438951754386
17,145,0.00573724203070175
17,149,0.00328130036585366
18,21,0.00307727825
18,23,0.00488777618181818
18,27,0.00416067924742268
18,32,0.00203296225
18,36,0.00218589144444444
18,38,0.00260564574324324
18,47,0.0028485137
18,49,0.00102551131756757
18,51,0.000557530212121212
18,55,0.00497409282222222
18,73,0.00104490401333333
18,75,0.00139063917171717
18,79,0.00367958016129032
18,80,0.00205289407407407
18,83,0.0026256832195122
18,85,0.00264660212121212
18,91,0.0124700908478261
18,92,0.0048332187826087
18,94,0.00159804521917808
18,100,0.00611926518367347
18,108,0.00329215539473684
18,120,0.00248584325641026
18,138,0.00353055340196078
18,139,0.00219155166463415
18,140,0.00160670484782609
18,142,0.00117259159493671
18,143,0.00872773538541667
19,22,0.000599575954545455
19,26,0.00387298272222222
19,27,0.00359986175438597
19,30,0.00100696997435897
19,31,0.00984439619379845
19,32,0.00124458364485981
19,33,0.000821431904761905
19,34,0.00570627945614035
19,35,0.00126511272093023
19,38,0.00256951686486487
19,40,0.00253485030188679
19,43,0.00147514886821705
19,44,0.000527523650684932
19,45,0.0115777581521739
19,46,0.00282455238888889
19,49,0.0108307835540541
19,50,0.00381666254945055
19,51,0.0147523341801471
19,57,0.00423499839097744
19,59,0.000962591394117647
19,64,0.00313287063703704
19,66,0.00446966632758621
19,68,0.0263970779674556
19,72,0.000464481906735751
19,73,0.00649619043624161
19,75,0.000513704924855491
19,77,0.00185981390740741
19,78,0.00322100975
19,84,0.000574798480263158
19,85,0.00155791457009346
19,90,0.00199566870779221
19,92,0.0016797911443299
19,93,0.00262768927559055
19,94,0.00292232919047619
19,97,0.0056187997578125
19,102,0.00440494782608696
19,106,0.00855088060233918
19,109,0.000876982466666667
19,112,0.00125548341322314
19,114,0.00112702303496503
19,116,0.00080073991
19,121,0.000683907692307692
19,123,0.00210480267613636
19,133,0.00309181213559322
19,134,0.0041871070738255
19,137,0.000659777401459854
19,139,0.00530015156722689
19,142,0.000538105614379085
19,143,0.00171244377647059
19,145,0.000287368552816901
19,148,0.00197162568067227
19,149,0.000626563891304348
19,152,0.00183859665420561
19,153,0.000524395815789474
20,22,0.00491202667105263
20,28,0.00261267158333333
20,39,0.00129789143333333
20,44,0.00445293468888889
20,45,0.00246150794090909
20,46,0.00132337006603774
20,52,0.00396085602857143
20,53,0.004500991796875
20,56,0.00303665751020408
20,58,0.00848453968527919
20,59,0.00510186771052632
20,61,0.00359161478313253
20,66,0.000715420161016949
20,67,0.00336408837078652
20,71,0.0110891015272727
20,78,0.00258694311538462
20,84,0.00116446747916667
20,87,0.00136437144444444
20,88,0.006751048
20,91,0.00123022483636364
20,95,0.00548468941509434
20,102,0.000916753904761905
20,103,0.019662558972028
20,105,0.0113739307583333
20,107,0.00322065703658537
20,109,0.00136305853164557
20,111,0.00146293592424242
20,113,0.015993119425
20,114,0.0118933055402299
20,125,0.00422955105102041
20,130,0.00352604407228916
20,131,0.0106913062113821
20,134,0.0169111729586777
20,136,0.00455098574137931
20,138,0.00951596422522523
20,139,0.0020353117967033
20,140,0.000743652372727273
20,141,0.00340198493457944
20,142,0.00290607245360825
20,143,0.00240800995614035
20,147,0.00350948429069767
20,149,0.00357760913414634
20,150,0.00573735288732394
20,152,0.00177714909803922
20,153,0.00437900460447761
21,22,0.0130725745677966
21,23,0.00424245021951219
21,31,0.000864747556521739
21,32,0.000403573285
21,35,0.00455122448695652
21,36,0.0101387854621212
21,37,0.0018892580989011
21,41,0.00149857287755102
21,42,0.00302359409345794
21,43,0.00103209884347826
21,44,0.0113025457045455
21,45,0.0168624599923664
21,46,0.00153830513513514
21,48,0.0022116714587156
21,49,0.000489434288461538
21,52,0.00312431978571429
21,56,0.00318392953846154
21,58,0.0138607342217573
21,59,0.00118784950641026
21,60,0.00681990732608696
