from,to,weight
1,2,0.0204001884961538
1,4,0.00235120956886228
1,8,0.00576810595391705
1,9,0.00349321881280788
1,17,0.00289759589285714
1,18,0.0117210882553192
1,19,0.00366636320689655
1,20,0.00301840944673539
1,24,0.00175113249404762
1,26,0.00118015078544061
1,29,0.0054214818877193
1,30,0.012453433811245
1,31,0.00575649423699422
1,32,0.00164906345408163
1,34,0.00209928964893617
1,36,0.00175644187727273
1,38,0.00169883136871508
1,41,0.00690651929305136
1,42,0.00704336516666667
1,43,0.0068560911092437
1,45,0.00323025930097087
1,46,0.00108279170882353
1,47,0.000776640976359338
1,48,0.00282050475961539
1,49,0.00493691813173653
1,51,0.00408616899462366
1,56,0.0053709555
1,58,0.00221791352941177
1,59,0.00243648618316832
1,60,0.00689241597272727
1,61,0.00451283025311203
1,62,0.00154821403977273
1,63,0.00102998997849462
1,64,0.00169030728108108
1,66,0.00218345947368421
1,69,0.00141418030031949
1,71,0.00149487086740331
1,72,0.00775180378333333
1,73,0.00341035306190476
1,75,0.00369119961578947
1,76,0.00591254678651685
1,82,0.00174351162365591
1,83,0.00270509309278351
1,84,0.00219173062303665
1,85,0.00293030751904762
1,87,0.00204344881151832
1,88,0.00191919527810651
1,89,0.00193330920444444
1,90,0.00282504791525424
1,92,0.00578856557731959
1,94,0.00272135682733813
1,95,0.0080548005136612
1,96,0.00182670121596244
1,98,0.00568413562948207
1,102,0.00160373783663366
1,103,0.00150040774752475
1,104,0.00419967397309417
1,106,0.00184869588793103
1,108,0.00450231778995434
1,111,0.00118552613953488
1,113,0.00227877707291667
1,115,0.00129391883091787
1,116,0.00380690624888889
1,119,0.00144444206532663
1,122,0.0119362761857143
1,125,0.00146453293
1,126,0.004225600335
1,127,0.00279133889956332
1,129,0.00204013137440758
1,132,0.00740277965760869
1,133,0.00155668594835681
1,134,0.00796265920775623
1,136,0.00487616450607287
1,139,0.00190530221982759
1,140,0.008611479235
1,142,0.0325383274011976
1,143,0.0291480603611111
1,144,0.0036453409389313
1,147,0.00292144483251232
1,148,0.0188573432761905
1,149,0.00680253788108108
1,150,0.00148199629378531
1,152,0.0011437738375
1,153,0.0041219913919598
2,5,0.0187584835246914
2,7,0.00239853895967742
2,8,0.0109944736335404
2,9,0.00208320304081633
2,10,0.00218380026612903
2,18,0.00979415203030303
2,19,0.0131718831707317
2,20,0.00258101364255319
2,21,0.00900057730344828
2,25,0.00653422590839695
2,26,0.00472077877560976
2,27,0.00594485997142857
2,28,0.00254206512727273
2,29,0.0192077903056769
2,32,0.00506607527142857
2,34,0.00441292600757576
2,36,0.00923623456097561
2,37,0.0104097682636364
2,38,0.00732736477235772
2,39,0.0065886473986014
2,41,0.0135231489927273
2,42,0.0082112776
2,43,0.005563745089701
2,46,0.00151517467957746
2,47,0.0171360719945504
2,48,0.00226998224342105
2,50,0.00218413380555556
2,53,0.00242514566929134
2,55,0.0056490673836478
2,56,0.00369116433333333
2,58,0.00680337053521127
