from,to,weight
1,2,0.0296927613673793
1,3,0.0175242074751984
1,4,0.0266718775495268
1,5,0.117554798419918
1,6,0.00774122198543382
1,7,0.0326331131112261
1,8,0.0573934570169109
1,9,0.0334728924229584
2,3,0.0126959109188696
2,4,0.0327183518482676
2,5,0.0598599533704319
2,6,0.018938744471223
2,7,0.0215649732655786
2,8,0.042526675336554
2,9,0.0227290721665465
3,4,0.026765854812544
3,5,0.0145298290444874
3,6,0.0360372658648266
3,7,0.05117127867176
3,8,0.0130485272232587
3,9,0.0735506414708481
4,5,0.0553784993829887
4,6,0.0202997318788945
4,7,0.0985217108745734
4,8,0.0626369007318078
4,9,0.0316099146717379
5,6,0.0174560932945335
5,7,0.0403243873049273
5,8,0.149038456315063
5,9,0.0686215636827811
6,7,0.0234620634285714
6,8,0.0313373706076182
6,9,0.0200908808990018
7,8,0.0734195563379392
7,9,0.0684262831215362
8,9,0.0441137315558483
