mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
FIGN,hsa-mir-452,-0.113345163,0.010266707,0.036428829,0.410497969,0.001241189,0.058354516,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7809603667159963,1.0149222972170364
SCD,hsa-mir-345,-0.251645864,7.77E-09,1.67E-07,0.466125681,0.000198639,0.016295335,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.5836737409878117,0.5808361713393598
RNFT1,hsa-mir-493,-0.144936541,0.001005782,0.005321965,0.424916082,0.000795064,0.043279159,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2305638579997127,1.040932963178653
USP15,hsa-mir-598,0.13554523,0.002113954,0.009926774,-0.387156901,0.002451442,0.090734893,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.141650561317781,1.1343039479503807
KDM5B,hsa-mir-221,0.309271328,8.24E-13,3.83E-11,-0.418196772,0.000980871,0.049890805,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1631831592021613,8.2470735897694
SLC25A23,hsa-mir-1277,0.151284441,0.000593439,0.003402111,-0.437151928,0.000536313,0.033071185,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7554302581350415,1.4449969778052814
ITM2A,hsa-mir-382,-0.184803655,2.58E-05,0.000228387,0.434067727,0.000593092,0.035400177,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.5364839048275936,0.8257871320994188
MON2,hsa-mir-337,-0.134557466,0.002279808,0.010575696,0.418585216,0.000969148,0.049525117,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7252346549982706,0.513186866031385
RAPGEF2,hsa-mir-495,-0.137847759,0.001769298,0.008554501,0.396026529,0.001903649,0.077613667,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7286331777754272,0.6872434777728799
ZNF626,hsa-mir-629,0.134536885,0.002283387,0.010589082,-0.383927891,0.002683297,0.095815435,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.833328262153166,1.0467439990359813
AGAP2,hsa-mir-659,-0.121984433,0.005713728,0.022603797,0.472659745,0.00015681,0.013696657,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7831535682797762,1.2706080067329484
SNF8,hsa-mir-221,-0.113032383,0.010479696,0.037041131,0.586255081,1.07E-06,0.00026517,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.089733782458178,8.2470735897694
TADA2B,hsa-mir-589,0.121257534,0.006010999,0.023561075,-0.403053678,0.00155031,0.067856098,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9263628119346643,0.8808173568659274
SPRED2,hsa-mir-221,0.252038885,7.35E-09,1.59E-07,-0.525655799,1.91E-05,0.002747556,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3026553890145147,8.2470735897694
ADAT2,hsa-mir-95,0.270111812,5.20E-10,1.43E-08,-0.405939165,0.001423129,0.064163037,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.707429209940752,0.75282750029882
WDR4,hsa-mir-222,-0.216929323,7.21E-07,9.75E-06,0.639757881,4.90E-08,1.86E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8347221035130054,6.474089401831509
C17orf96,hsa-mir-642a,-0.108613066,0.01393622,0.046638155,0.561122191,3.78E-06,0.000750875,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4394931750815894,0.8031832475841666
