mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
CENPL,hsa-mir-548v,0.234108716,5.33E-06,0.000150825,-0.405977006,0.003442352,0.079944692,targetprofiler-Yes,targetscan-NO,miRanda-NO,5.112179920101037,1.1566379978567676
PODXL,hsa-mir-942,-0.126095636,0.015224911,0.083844287,0.391039447,0.004986786,0.098331917,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.2207763743249322,1.6338040239564482
OBFC1,hsa-mir-221,-0.166808117,0.001280338,0.0131069,0.521452398,0.000103138,0.009439695,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1620406521597908,2.478115464141084
PPP3CA,hsa-mir-494,-0.122144477,0.018755679,0.097280854,0.404128819,0.00360717,0.081995056,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.732976862980628,1.2480773414781658
STXBP5,hsa-mir-210,0.178865005,0.000546609,0.006738296,-0.418656184,0.002479813,0.066546314,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3876813548726707,1.8082558452204132
ZNF678,hsa-mir-651,0.158655709,0.002206836,0.019937714,-0.399934202,0.004007256,0.086947172,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3161596728774245,0.956672738054901
ALDH1A1,hsa-mir-182,-0.188412382,0.000267794,0.003815083,0.400406703,0.00396032,0.086370312,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0261448796180186,8.867630386627836
SSX2IP,hsa-mir-584,0.125529284,0.015692213,0.085662662,-0.423143212,0.002201375,0.062142014,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6419270674228421,1.1877600523128071
GTF2IRD2,hsa-mir-20a,-0.124305332,0.016745233,0.089719911,0.442927784,0.001276715,0.04531875,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9383917978300423,2.146892808038456
DHODH,hsa-mir-548q,-0.154059337,0.002967168,0.024983298,0.539290136,5.32E-05,0.006123786,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.30914579124589847,0.8011990281459351
PRKCQ,hsa-mir-34a,-0.153282767,0.003116951,0.025932233,0.473684378,0.000511697,0.0263424,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.817547678520392,2.1684448097315863
CSNK1A1,hsa-mir-590,-0.173707654,0.000792013,0.009016715,0.545044145,4.26E-05,0.005315635,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8247714088319222,0.918206466297196
ARPC1A,hsa-mir-411,0.143654311,0.005635532,0.040515633,-0.428779821,0.001891116,0.056861712,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.551654340951486,0.7439387263604903
RAD23B,hsa-mir-618,0.150809292,0.003640913,0.029191177,-0.423500178,0.002180464,0.061822261,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8373146601671866,1.4134131567303196
PGGT1B,hsa-mir-421,-0.159960954,0.002025996,0.01868115,0.635009593,7.30E-07,0.000289136,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.7408645125461318,1.9658939400232798
GM2A,hsa-mir-664,-0.129673862,0.012544891,0.072965352,0.488141359,0.000322964,0.019832083,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4862483246634082,1.5820723575772235
ZKSCAN3,hsa-mir-323,0.129897079,0.012392422,0.072328457,-0.401654654,0.003838671,0.084890968,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.9021371519657815,2.268389636929499
RILPL2,hsa-mir-589,-0.123836428,0.017164729,0.091326737,0.451302975,0.001003697,0.039302566,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.738758250633811,2.5769410825048498
ANKRD44,hsa-mir-107,-0.213820492,3.37E-05,0.00070343,0.435513735,0.001571864,0.051192604,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.7800858341181289,1.2981419134625174
CAV2,hsa-mir-411,-0.146024731,0.004886271,0.036398229,0.469625984,0.000580167,0.02842771,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9363589391173186,0.7439387263604903
BMX,hsa-mir-3074,-0.144344067,0.005407515,0.039284995,0.5600801,2.34E-05,0.003515996,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5438935447519095,1.8077577101005826
TMEM47,hsa-mir-1276,-0.159709763,0.002059709,0.018917768,0.435252545,0.001583289,0.051386334,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.4993833414925465,3.4822675124425455
FCHO2,hsa-mir-151,-0.182503809,0.000418193,0.005448359,0.445394119,0.001190138,0.043443361,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9214797838897109,1.4549804689586543
SDC2,hsa-mir-221,0.219477979,2.05E-05,0.000466549,-0.4304188,0.001808518,0.05535202,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1379676124434461,2.478115464141084
EFCAB1,hsa-mir-505,0.164929119,0.001454721,0.014479602,-0.413945987,0.002805234,0.071446117,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.547671916878154,0.5824304901635551
RALB,hsa-mir-186,-0.162474266,0.001715393,0.016426483,0.465275808,0.000662632,0.030711279,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9739110796353949,1.0617326051794624
NKD1,hsa-mir-148a,0.521273915,0,0,-0.511809433,0.000145283,0.011898543,targetprofiler-Yes,targetscan-NO,miRanda-NO,15.426055619350425,0.7130165259184392
IDS,hsa-mir-758,-0.140914175,0.006629082,0.045767978,0.426256415,0.002024851,0.059234277,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.795059807755371,1.2328241046924484
DDX10,hsa-mir-195,-0.124576491,0.016506759,0.088807105,0.412256504,0.002930842,0.07318079,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.3210387249897237,0.375841133914641
THBS2,hsa-mir-203,0.156664783,0.002511183,0.022004404,-0.466696401,0.000634611,0.029956906,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8036901551052233,0.9672011956917236
GABARAP,hsa-mir-624,-0.134159394,0.009778537,0.06090518,0.454643521,0.000910294,0.037160661,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8577864385783556,0.7232022253815432
C4orf33,hsa-mir-221,-0.174942863,0.000725371,0.00841676,0.504052207,0.000189987,0.014165997,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.6475834256218046,2.478115464141084
BTG1,hsa-mir-505,-0.188611539,0.000263738,0.00376891,0.479139479,0.000431155,0.023708356,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7792324972335749,0.5824304901635551
CAV2,hsa-mir-380,-0.143913836,0.005548745,0.040042384,0.426427786,0.002015509,0.059045931,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9363589391173186,2.958763716059456
IPO7,hsa-mir-520b,0.157085511,0.00244385,0.021549713,-0.416612329,0.002616669,0.068642497,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9956264822497906,129.83900087043094
P2RY13,hsa-mir-589,-0.142966135,0.005871599,0.04179611,0.433750159,0.001650455,0.052624358,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.282035727315075,2.5769410825048498
KCTD11,hsa-mir-589,-0.134494779,0.009595315,0.060062081,0.40160682,0.003843272,0.084941026,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9103510739838448,2.5769410825048498
HCK,hsa-mir-664,-0.166888212,0.00127335,0.013050791,0.413294761,0.002853076,0.072150776,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6020420335955522,1.5820723575772235
THAP11,hsa-mir-31,0.213684212,3.41E-05,0.000710213,-0.432193217,0.001722727,0.053861596,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1192923954673009,2.662258257899851
CCDC88A,hsa-mir-651,0.145748863,0.004968597,0.03686336,-0.452496513,0.000969383,0.03849584,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7321709566272285,0.956672738054901
ANTXR1,hsa-mir-452,-0.165535883,0.00139616,0.014021304,0.459561626,0.00078694,0.034028743,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2649009013725485,4.7614685934892576
LZTS1,hsa-mir-186,-0.180777582,0.000475144,0.006030889,0.486671857,0.000338746,0.020384203,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.880658880263388,1.0617326051794624
FOXA2,hsa-mir-186,0.154969355,0.002799988,0.023896302,-0.555088998,2.87E-05,0.004046234,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.908772968259757,1.0617326051794624
RPP30,hsa-mir-340,0.158334903,0.002253482,0.020265598,-0.391469268,0.00493503,0.097712867,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3870725481002468,1.0029295656457535
TRPC4AP,hsa-mir-494,0.200690554,0.000101527,0.001739473,-0.426589925,0.002006707,0.058883428,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1377457416314978,1.2480773414781658
PDZK1IP1,hsa-mir-193b,0.124682802,0.016414076,0.088436857,-0.448720598,0.001081692,0.040997822,targetprofiler-NO,targetscan-Yes,miRanda-NO,8.143948656905138,1.0255835345386917
TMEM136,hsa-mir-34a,-0.168080159,0.001173424,0.012248018,0.477218113,0.000458112,0.024578337,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.7839529188110363,2.1684448097315863
CRISPLD2,hsa-mir-3680,-0.124305942,0.016744693,0.089718304,0.40881607,0.003202085,0.076867556,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5057759449549555,3.669374701943235
C9orf91,hsa-mir-766,-0.203901483,7.80E-05,0.001401289,0.509041714,0.000159995,0.012674748,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0718014123150903,1.4946263743577468
SSC5D,hsa-mir-203,0.133140302,0.010354469,0.063520903,-0.460655065,0.000761646,0.033413818,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5134972285995106,0.9672011956917236
SVEP1,hsa-mir-1258,0.176266082,0.000659764,0.007813388,-0.419661437,0.002414857,0.065579332,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.36841959431361265,0.08697715005969076
PDGFC,hsa-mir-1276,-0.147008019,0.004602737,0.034793441,0.428008475,0.001931137,0.057580927,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.600460518591275,3.4822675124425455
PTPN18,hsa-mir-140,-0.121877967,0.01901765,0.098257536,0.482865914,0.00038292,0.022000363,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0803615018625845,1.4701072398454291
SLC7A6,hsa-mir-766,-0.159663197,0.002066014,0.018962919,0.475164276,0.000488604,0.025581711,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.3455204084606747,1.4946263743577468
SCML4,hsa-mir-589,-0.126520931,0.014882062,0.082485985,0.529287455,7.75E-05,0.007811195,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.7465604614932033,2.5769410825048498
TMCC3,hsa-mir-23b,-0.124358687,0.016698072,0.089539661,0.393452504,0.004702264,0.095088935,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.168573284376836,0.764805838357167
