mRNA,microRNA,weight,edge_color
SAV1,hsa-mir-152,0.118239243,red
RIPK4,hsa-mir-185,0.094679412,red
FAM126A,hsa-mir-141,0.357057635,green
CMBL,hsa-mir-944,0.802513405,green
LOC100188947,hsa-mir-135b,0.301130661,green
KIAA1804,hsa-mir-500a,0.258178654,red
CGNL1,hsa-mir-19a,0.396396139,green
DENND5B,hsa-mir-185,0.302372639,green
NUDCD3,hsa-mir-30e,0.407740875,green
H1FX,hsa-mir-874,0.296956758,green
CAV2,hsa-mir-1226,0.289419038,green
CCDC124,hsa-mir-99b,0.270733883,green
ARMC5,hsa-mir-766,0.307068729,green
TNFSF10,hsa-mir-934,0.367918518,green
RNASEH2A,hsa-let-7b,0.542640258,green
KCNAB1,hsa-mir-30d,0.108806724,red
PHLDB2,hsa-mir-382,0.079851609,red
TRAPPC6A,hsa-mir-1976,0.260691854,green
BAIAP2L1,hsa-mir-548s,0.200622323,red
SLC25A15,hsa-mir-377,0.451113812,green
DHX33,hsa-mir-335,0.093251458,red
FBXL17,hsa-mir-944,0.64329475,green
KIAA1841,hsa-mir-3934,0.252612057,red
QRICH2,hsa-mir-185,0.167393024,red
LIN9,hsa-mir-505,0.423702622,red
CDC42EP1,hsa-mir-1275,0.337463339,green
YBX1,hsa-mir-31,0.299200719,red
AMDHD2,hsa-mir-744,0.419370835,green
SASS6,hsa-mir-616,0.354508483,red
C11orf45,hsa-mir-765,0.183643538,red
SETD6,hsa-mir-496,0.265735006,green
SLC45A3,hsa-mir-335,0.149271508,red
GSN,hsa-mir-193b,0.666247245,green
ATP5SL,hsa-mir-3940,0.271641494,green
ELK1,hsa-mir-570,0.220441726,red
ZNF268,hsa-mir-934,0.321071618,green
GALNT6,hsa-mir-141,0.370326064,green
KAT2A,hsa-mir-493,0.280058111,green
NID2,hsa-mir-548s,0.357277441,green
PEAR1,hsa-mir-652,0.394152791,green
TMPO,hsa-mir-656,0.262101448,green
DYRK1A,hsa-mir-642a,0.138246052,red
SMAD3,hsa-mir-22,0.460626085,green
NOL12,hsa-mir-99b,0.271632572,green
ITGA6,hsa-mir-3157,0.136165977,red
DSG1,hsa-mir-877,0.104143269,red
MYLK,hsa-mir-584,0.115906316,red
DTX1,hsa-mir-204,0.109951296,red
FAM84B,hsa-mir-3074,0.100156449,red
SLC15A2,hsa-mir-197,0.143824815,red
CLEC4E,hsa-mir-130a,0.106336206,red
CDC42SE1,hsa-mir-877,0.152365391,red
THSD4,hsa-mir-370,0.484294894,green
C10orf26,hsa-mir-484,0.463000003,green
PPP3R1,hsa-mir-204,0.112730494,red
CAMTA2,hsa-mir-765,0.38683273,green
ALDH1L2,hsa-mir-203,0.142738037,red
AKAP9,hsa-mir-200c,0.285669774,green
NRBF2,hsa-mir-429,0.096364548,red
MBLAC2,hsa-mir-935,0.145012365,red
HIPK2,hsa-mir-205,0.146117681,red
WDR7,hsa-mir-378,0.296716375,green
OTUD3,hsa-mir-584,0.077116991,red
CLCN3,hsa-mir-31,0.377201604,green
SYNJ2,hsa-mir-651,0.347110318,green
ZNF84,hsa-mir-642a,0.121001808,red
ORAI3,hsa-mir-197,0.273389895,green
SPRN,hsa-mir-766,0.399159435,green
MOB2,hsa-mir-197,0.330793965,green
ANAPC2,hsa-mir-148a,0.263799828,green
MYO19,hsa-mir-299,0.390142894,green
TIGD2,hsa-mir-624,0.119416225,red
SERINC5,hsa-mir-141,0.516720236,green
VPS41,hsa-mir-452,0.391867115,green
ZNF100,hsa-mir-642a,0.116379227,red
ACACB,hsa-mir-377,0.080591022,red
RAB43,hsa-mir-1538,0.267969472,green
PM20D2,hsa-mir-641,0.137011347,red
ZFYVE1,hsa-mir-1287,0.287620011,green
RNF157,hsa-mir-22,0.611914752,green
RPUSD2,hsa-let-7b,0.551199544,green
SUN1,hsa-mir-203,0.096032928,red
C20orf117,hsa-mir-203,0.421343,green
GPSM2,hsa-mir-411,0.298143987,green
FAM3A,hsa-mir-744,0.298281629,green
KLF14,hsa-mir-31,0.09161711,red
ZNF622,hsa-let-7d,0.475626206,green
CYP26B1,hsa-mir-100,0.214190247,red
ETV6,hsa-mir-378c,0.219363783,red
FAM133B,hsa-mir-3136,0.096878775,red
XKRX,hsa-mir-452,0.083066141,red
FBXL7,hsa-mir-375,0.173784114,red
ADCK4,hsa-mir-31,0.360876119,green
AMDHD2,hsa-mir-504,0.378299991,green
ENO2,hsa-mir-1295,0.29424071,green
PRDM2,hsa-mir-152,0.10805029,red
FRMD1,hsa-mir-197,0.392811081,green
ZZZ3,hsa-mir-616,0.195105181,red
FOXJ3,hsa-mir-940,0.119090161,red
SEPT7,hsa-mir-136,0.147597164,red
ZNF620,hsa-mir-203,0.589065605,green
CDCP1,hsa-mir-1275,0.302621324,green
BHMT2,hsa-let-7c,0.141940107,red
RPL13A,hsa-mir-424,0.334839425,green
PROM2,hsa-mir-1294,0.089940883,red
BOK,hsa-mir-3928,0.317664115,green
C2orf50,hsa-mir-935,0.127941231,red
TMEM116,hsa-mir-934,0.330939084,green
CEP192,hsa-mir-18b,0.261255886,red
CPNE8,hsa-mir-659,0.09110369,red
ENTPD7,hsa-mir-642a,0.142571919,red
PPM1H,hsa-mir-31,0.517754552,green
C1orf106,hsa-mir-182,0.259544205,green
ARHGEF16,hsa-mir-328,0.305068026,green
MAVS,hsa-mir-22,0.341806473,green
CDIPT,hsa-mir-2110,0.267027643,green
