mRNA,microRNA,weight,edge_color
BCL2L15,hsa-mir-301a,0.837331995,green
ATE1,hsa-mir-148a,0.254674449,red
RPIA,hsa-mir-140,0.206706989,red
DAGLA,hsa-mir-1293,0.834590289,green
GFM1,hsa-mir-944,0.250803204,red
MLLT10,hsa-mir-30e,0.288133855,red
ARPC4,hsa-mir-149,0.870760369,green
PPM1A,hsa-mir-618,0.887744381,green
CLDN18,hsa-mir-136,0.849163064,green
USP13,hsa-mir-183,0.272738907,red
PSEN1,hsa-mir-136,0.861092678,green
KATNAL1,hsa-mir-618,0.933131828,green
HPGDS,hsa-mir-939,0.904540301,green
TSPAN3,hsa-mir-337,0.856752598,green
GNB4,hsa-mir-140,0.891334875,green
PRR15,hsa-mir-301a,0.891534937,green
CRLS1,hsa-mir-873,0.876125066,green
PHLDB2,hsa-mir-140,0.842254308,green
B3GNT9,hsa-mir-552,0.838313373,green
HOOK3,hsa-mir-1287,0.837078103,green
SP100,hsa-mir-589,0.844839153,green
TRIM2,hsa-mir-424,0.83685937,green
CCDC6,hsa-mir-224,0.920220453,green
BCAS1,hsa-mir-154,0.885863211,green
SVIL,hsa-mir-618,0.855110199,green
BNIP2,hsa-mir-140,0.912271893,green
PDCD7,hsa-mir-335,0.195398755,red
TCF7L2,hsa-mir-154,0.862222757,green
TXN2,hsa-mir-1262,0.221159742,red
RAB31,hsa-mir-140,0.898312344,green
RND2,hsa-mir-183,0.336219275,red
DCBLD2,hsa-mir-140,0.842857267,green
RASEF,hsa-mir-136,0.924748912,green
HNF1B,hsa-mir-136,0.870707787,green
ANTXR1,hsa-mir-140,0.933767686,green
ABHD3,hsa-mir-376c,0.885489955,green
NR3C1,hsa-mir-136,0.198335615,red
ABHD15,hsa-mir-31,0.841624749,green
AEBP2,hsa-mir-200c,0.324312605,red
GLS,hsa-mir-1287,0.898939019,green
SAMD5,hsa-mir-224,0.914958645,green
ACTN1,hsa-mir-140,0.886879402,green
KRT5,hsa-mir-196b,0.857370886,green
RALGPS1,hsa-mir-301a,0.856313192,green
PLEKHH1,hsa-mir-136,0.829981731,green
ZNF35,hsa-mir-592,0.45408564,red
MXRA7,hsa-mir-140,0.896024158,green
MTX3,hsa-mir-27a,0.223385572,red
BCAP29,hsa-mir-1287,0.867696174,green
