mRNA,microRNA,weight,edge_color
BCL2L15,hsa-mir-301a,0.224092423,green
ATE1,hsa-mir-148a,0.854513809,red
RPIA,hsa-mir-140,0.869440792,red
DAGLA,hsa-mir-1293,0.20077017,green
GFM1,hsa-mir-944,0.843379675,red
MLLT10,hsa-mir-30e,0.865913223,red
ARPC4,hsa-mir-149,0.223762682,green
PPM1A,hsa-mir-618,0.274051426,green
CLDN18,hsa-mir-136,0.22121908,green
USP13,hsa-mir-183,0.856135772,red
PSEN1,hsa-mir-136,0.211839326,green
KATNAL1,hsa-mir-618,0.196431743,green
HPGDS,hsa-mir-939,0.229653548,green
TSPAN3,hsa-mir-337,0.210948161,green
GNB4,hsa-mir-140,0.253864212,green
PRR15,hsa-mir-301a,0.243065806,green
CRLS1,hsa-mir-873,0.188412085,green
PHLDB2,hsa-mir-140,0.294374339,green
B3GNT9,hsa-mir-552,0.241840764,green
HOOK3,hsa-mir-1287,0.206878554,green
SP100,hsa-mir-589,0.194190671,green
TRIM2,hsa-mir-424,0.25646684,green
CCDC6,hsa-mir-224,0.223134651,green
BCAS1,hsa-mir-154,0.198287885,green
SVIL,hsa-mir-618,0.212016815,green
BNIP2,hsa-mir-140,0.227332888,green
PDCD7,hsa-mir-335,0.841221601,red
TCF7L2,hsa-mir-154,0.237155878,green
TXN2,hsa-mir-1262,0.853084673,red
RAB31,hsa-mir-140,0.251352064,green
RND2,hsa-mir-183,0.884379293,red
DCBLD2,hsa-mir-140,0.192973752,green
RASEF,hsa-mir-136,0.251086761,green
HNF1B,hsa-mir-136,0.248361169,green
ANTXR1,hsa-mir-140,0.258403312,green
ABHD3,hsa-mir-376c,0.21506683,green
NR3C1,hsa-mir-136,0.829857014,red
ABHD15,hsa-mir-31,0.221807901,green
AEBP2,hsa-mir-200c,0.847196845,red
GLS,hsa-mir-1287,0.221658633,green
SAMD5,hsa-mir-224,0.307123708,green
ACTN1,hsa-mir-140,0.325056479,green
KRT5,hsa-mir-196b,0.243663849,green
RALGPS1,hsa-mir-301a,0.266262517,green
PLEKHH1,hsa-mir-136,0.2238003,green
ZNF35,hsa-mir-592,0.829189298,red
MXRA7,hsa-mir-140,0.288214352,green
MTX3,hsa-mir-27a,0.844623856,red
BCAP29,hsa-mir-1287,0.200355681,green
FAM3D,hsa-mir-224,0.258832629,green
RAB14,hsa-mir-335,0.262712099,green
ZBTB41,hsa-mir-149,0.837108165,red
TNIK,hsa-mir-2355,0.232969098,green
CLDN4,hsa-mir-149,0.263314766,green
PCDHB10,hsa-mir-140,0.207378022,green
CSPG4,hsa-mir-10a,0.214054914,green
MUC20,hsa-mir-205,0.220675434,green
RAB11FIP5,hsa-mir-140,0.280058163,green
FXYD5,hsa-mir-149,0.268706123,green
TSPAN3,hsa-mir-136,0.264986892,green
SNCA,hsa-mir-140,0.233943586,green
IGF1R,hsa-mir-592,0.203125349,green
FBXO30,hsa-mir-140,0.213672272,green
ATXN3,hsa-mir-618,0.289783261,green
KPNA6,hsa-mir-140,0.20261186,green
NAV2,hsa-mir-651,0.851273202,red
GOLGA1,hsa-mir-181d,0.223320307,green
MTX3,hsa-mir-224,0.836620858,red
POMGNT1,hsa-mir-660,0.191327135,green
UBL3,hsa-mir-590,0.188008118,green
DNM1L,hsa-mir-140,0.275482132,green
PDCD7,hsa-mir-590,0.858705604,red
CYB5D2,hsa-mir-23b,0.884527629,red
SULF1,hsa-mir-140,0.233398096,green
TC2N,hsa-mir-154,0.198542557,green
TRIO,hsa-mir-140,0.29210121,green
PTRF,hsa-mir-140,0.230753185,green
ESR1,hsa-mir-182,0.864920671,red
PRRG2,hsa-mir-10a,0.861967403,red
VTI1A,hsa-mir-452,0.232824933,green
RUNX1,hsa-mir-18a,0.306067627,green
CNNM4,hsa-mir-656,0.193622808,green
CSGALNACT2,hsa-mir-140,0.198741022,green
GTF2H5,hsa-mir-335,0.836273902,red
RUNX1,hsa-mir-627,0.201181289,green
SPAG9,hsa-mir-140,0.204140918,green
SIRT5,hsa-mir-99a,0.846977158,red
OSBP2,hsa-mir-1296,0.880467706,red
BPNT1,hsa-mir-656,0.194545702,green
RC3H1,hsa-mir-1305,0.207995095,green
PDGFC,hsa-mir-149,0.829245625,red
TSHZ3,hsa-mir-140,0.241492284,green
NEDD4,hsa-mir-1287,0.190969986,green
CNTN1,hsa-mir-140,0.23096635,green
KATNAL1,hsa-mir-140,0.288459351,green
TMEM53,hsa-mir-136,0.230010115,green
PMF1,hsa-mir-214,0.868199427,red
FLRT3,hsa-mir-340,0.229602003,green
RASAL1,hsa-mir-224,0.200392526,green
ATXN3,hsa-mir-140,0.23553738,green
RAB21,hsa-mir-140,0.272731739,green
VDR,hsa-mir-149,0.190840026,green
PNPLA8,hsa-mir-140,0.209678016,green
POC1B,hsa-mir-22,0.280450084,green
ATP2C1,hsa-mir-200b,0.246963247,green
ARHGEF37,hsa-mir-23a,0.830130548,red
TC2N,hsa-mir-136,0.218866234,green
NFATC3,hsa-mir-301a,0.864588802,red
SNX14,hsa-mir-136,0.217904268,green
COL4A5,hsa-mir-140,0.252577845,green
ST8SIA2,hsa-mir-183,0.849669351,red
MFSD6,hsa-mir-410,0.219766713,green
C11orf48,hsa-mir-140,0.870706019,red
FUCA2,hsa-mir-136,0.188013499,green
PTGER3,hsa-mir-33a,0.199682975,green
DTX3,hsa-mir-335,0.834521693,red
RNF128,hsa-mir-424,0.201844626,green
QKI,hsa-mir-140,0.231424877,green
USP43,hsa-mir-150,0.188318737,green
SH2D4A,hsa-mir-136,0.271113683,green
GFOD1,hsa-let-7e,0.194645299,green
KATNAL1,hsa-mir-1287,0.214329753,green
PPRC1,hsa-mir-141,0.866233991,red
SIN3A,hsa-mir-183,0.878879261,red
AFF1,hsa-mir-92b,0.256242143,green
BRD4,hsa-mir-140,0.203555708,green
ACBD5,hsa-mir-136,0.250177946,green
SENP7,hsa-mir-149,0.935559993,red
MYO6,hsa-mir-136,0.20807422,green
TMEM63A,hsa-mir-136,0.245451883,green
VSNL1,hsa-mir-196b,0.255355109,green
DAPK2,hsa-mir-337,0.195833822,green
GCNT1,hsa-mir-136,0.193124377,green
DDB1,hsa-mir-141,0.868760355,red
FYTTD1,hsa-mir-136,0.831271764,red
DPYD,hsa-mir-31,0.86471588,red
PANK1,hsa-mir-140,0.9066289,red
PWWP2A,hsa-mir-96,0.229368837,green
TWSG1,hsa-mir-140,0.212493525,green
YIPF5,hsa-mir-500a,0.220916957,green
TMEM47,hsa-mir-320a,0.206407894,green
DIDO1,hsa-mir-1305,0.196254602,green
ZDHHC6,hsa-mir-154,0.249428466,green
SAMD5,hsa-mir-205,0.399434235,green
NUMBL,hsa-mir-140,0.274016998,green
KCNK10,hsa-mir-107,0.222392284,green
MBD4,hsa-mir-192,0.239845229,green
SGCD,hsa-mir-320a,0.232076693,green
MST1R,hsa-mir-136,0.279523601,green
SLC22A23,hsa-mir-17,0.190968201,green
SPAG9,hsa-mir-181d,0.195001384,green
PTPN7,hsa-mir-149,0.193338532,green
MLPH,hsa-mir-651,0.210717422,green
STRN3,hsa-mir-140,0.366349911,green
AUP1,hsa-mir-1262,0.849260987,red
FOXD4L1,hsa-mir-149,0.291376919,green
PLEKHA6,hsa-mir-136,0.295128333,green
MAPK1IP1L,hsa-mir-181d,0.20377386,green
GSTM5,hsa-mir-92b,0.20310661,green
MACF1,hsa-mir-320a,0.203601181,green
GFM1,hsa-mir-205,0.865635191,red
FAM76A,hsa-mir-618,0.200485677,green
BCL2L14,hsa-mir-301a,0.220738403,green
UBAP2L,hsa-mir-130b,0.829867891,red
ARMC8,hsa-mir-140,0.191115057,green
NOX4,hsa-mir-1287,0.218770892,green
TEAD3,hsa-mir-140,0.190453905,green
GPN3,hsa-mir-17,0.874769829,red
BCL2L2,hsa-mir-181d,0.218364494,green
GNE,hsa-mir-660,0.857917415,red
C6orf47,hsa-mir-205,0.206275675,green
CLDN4,hsa-mir-1293,0.192147658,green
ESR1,hsa-mir-96,0.850993156,red
C20orf202,hsa-mir-149,0.287430408,green
ATP2C1,hsa-mir-192,0.293437664,green
