IW,E2MROW,R2MEOW,condition_01,condition_02
11.9053374267066,1.16412071728466,2.43915053289099,TRUE,TRUE
4.45451285026189,0,0,TRUE,TRUE
10.3912750961357,1.72505727625606,0.715936376392602,TRUE,TRUE
27.9642574023878,7.03783842438273,3.94335817007028,TRUE,TRUE
5.88215754450558,0,2.21165468353301,TRUE,TRUE
1.05256011232866,0,0.323634989440306,TRUE,TRUE
5.91540131231433,1.32717544403078,0.346799546354832,TRUE,TRUE
2.66177130865821,0.3822742223271,0.729873215475563,TRUE,TRUE
7.66995395552398,0.733330426004452,4.3975410232738,TRUE,TRUE
6.30199513026048,0.391690132813907,1.06660382489074,TRUE,TRUE
1.08347918152662,0,0.326530537716452,TRUE,TRUE
65.8655306813625,19.6306201242287,3.81659695041213,TRUE,TRUE
5.3983968538721,1.52446759721602,0,TRUE,TRUE
5.06339095777438,0.740792541263668,2.51825022426496,TRUE,TRUE
7.99383939250889,0.717578683863491,0.836090055705811,TRUE,TRUE
2.75605487775217,0.641939848050349,0.439956669967197,TRUE,TRUE
1.19018643390927,0.32866404214847,0,TRUE,TRUE
1.78445426908509,0,0,TRUE,TRUE
4.1110622709048,0.395294967071182,1.20339380435014,TRUE,TRUE
4.83414037495839,0.809638682554096,1.87890159387219,TRUE,TRUE
6.29926328977513,0.711318621328111,1.48667493944766,TRUE,TRUE
1.10162974903137,0,0,TRUE,TRUE
10.6941658831302,0.655972497285118,5.49235380937754,TRUE,TRUE
1.82161056610369,0,0.374683073212606,TRUE,TRUE
10.5719613804431,2.17011082753365,1.40627002006979,TRUE,TRUE
12.5522902080092,1.50776832409061,1.44438934031125,TRUE,TRUE
3.67002267103354,0.349399801089045,0.519176791868097,TRUE,TRUE
1.81748213879274,0.423763855861527,0.399858690859124,TRUE,TRUE
15.826100204858,1.94249834909326,0.36729500947606,TRUE,TRUE
25.7649244326251,3.90456241505337,4.068048245371,TRUE,TRUE
4.6729496171442,1.10814811581089,1.20698952179265,TRUE,TRUE
4.80221939846912,1.05509908397813,1.51325439505786,TRUE,TRUE
33.8572229951689,8.29193203175784,11.4355718568126,TRUE,TRUE
0.985868169069737,0,0,TRUE,TRUE
2.51287461645573,0.399858690859124,0.743457837026019,TRUE,TRUE
17.4144032053721,0.722885289535518,3.14150530347865,TRUE,TRUE
