IW,E2MROW,R2MEOW,condition_01,condition_02
30.8976024116436,1.03217630660915,4.84940460953023,TRUE,TRUE
33.1760649782963,1.03241729123137,1.04123414299395,TRUE,TRUE
27.7145494213626,1.3872654918501,2.12985610562597,TRUE,TRUE
25.4163085545813,0.661028400042171,1.53147643261626,TRUE,TRUE
17.7350728195299,0.402215675377688,3.38706666738543,TRUE,TRUE
75.2711944949638,8.41272904288732,16.0117545127778,TRUE,TRUE
37.2428509487216,9.79904921566903,2.57477829544925,TRUE,TRUE
24.0215871659889,15.6667150184458,4.48574753898676,TRUE,TRUE
0.705422839767355,0,0,TRUE,TRUE
11.3110499961414,3.80955194302692,1.45012298326657,TRUE,TRUE
0.375616941140958,0,0,TRUE,TRUE
8.13678914721781,0.3822742223271,1.41869417192494,TRUE,TRUE
1.02951949139966,0,0,TRUE,TRUE
29.3882443709724,2.17472734421435,6.71818524260911,TRUE,TRUE
5.00393202993338,0,0.386613383958964,TRUE,TRUE
12.6137144430938,0,0.700897371919356,TRUE,TRUE
0.636513605816366,0,0,TRUE,TRUE
18.9589485323833,2.37637236756561,0.422494555393136,TRUE,TRUE
3.15084174971562,0,0,TRUE,TRUE
14.2227403667323,2.67908810062111,0.728597194044593,TRUE,TRUE
0.331737413268858,0,0,TRUE,TRUE
0.411985260584476,0,0,TRUE,TRUE
0.673491337189816,0,0,TRUE,TRUE
1.5169543983301,0,0,TRUE,TRUE
6.21021671025028,0.349399801089045,0.519176791868097,TRUE,TRUE
0.330089479107837,0,0,TRUE,TRUE
0.316386628882573,0,0,TRUE,TRUE
0.985868169069737,0,0,TRUE,TRUE
0.333947516683596,0,0,TRUE,TRUE
0.325119853773897,0,0,TRUE,TRUE
5.07617379951845,0,0,TRUE,TRUE
2.12333370574855,0,0,TRUE,TRUE
1.00127648660547,0,0,TRUE,TRUE
6.28382243914228,0,0.37463439145049,TRUE,TRUE
0.341165364034611,0,0,TRUE,TRUE
0.340845796759088,0,0,TRUE,TRUE
0.315220084516422,0,0,TRUE,TRUE
1.69903622669801,0,0,TRUE,TRUE
8.96484126968993,0,1.43427582915592,TRUE,TRUE
0.314815434306882,0,0,TRUE,TRUE
1.04391234186779,0,0,TRUE,TRUE
0.30601559623112,0,0,TRUE,TRUE
3.5947613846013,0,0,TRUE,TRUE
0.324726392997832,0,0,TRUE,TRUE
0.706770557213475,0,0,TRUE,TRUE
1.45794699184656,0,0,TRUE,TRUE
1.05188442256962,0,0,TRUE,TRUE
0.75196099699533,0,0,TRUE,TRUE
0.328577522508335,0,0,TRUE,TRUE
0.979820507022336,0,0,TRUE,TRUE
1.46783140586145,0,0,TRUE,TRUE
4.37901526533533,0,0,TRUE,TRUE
0.648283553407998,0,0,TRUE,TRUE
0.750108270984874,0,0,TRUE,TRUE
0.337597648054861,0,0,TRUE,TRUE
1.52232739289192,0,0,TRUE,TRUE
0.385503056380867,0,0,TRUE,TRUE
0.642831322808682,0,0,TRUE,TRUE
0.32661529570245,0,0,TRUE,TRUE
0.37507971594833,0,0,TRUE,TRUE
0.342714082010486,0,0,TRUE,TRUE
0.34546098323589,0,0,TRUE,TRUE
0.774970111085071,0,0,TRUE,TRUE
0.339188775906235,0,0,TRUE,TRUE
0.863639398760325,0,0,TRUE,TRUE
0.663822832809322,0,0,TRUE,TRUE
0.675921026641137,0,0,TRUE,TRUE
0.329417401461832,0,0,TRUE,TRUE
0.324370821432634,0,0,TRUE,TRUE
0.337787316984476,0,0,TRUE,TRUE
0.331868016038627,0,0,TRUE,TRUE
0.340916799977258,0,0,TRUE,TRUE
0.713021652950987,0,0,TRUE,TRUE
0.33937252108622,0,0,TRUE,TRUE
0.330043842093451,0,0,TRUE,TRUE
0.326371260907243,0,0,TRUE,TRUE
0.38434498588048,0,0,TRUE,TRUE
0.30350220702702,0,0,TRUE,TRUE
0.987902061932016,0,0,TRUE,TRUE
0.331684537895561,0,0,TRUE,TRUE
0.343894344151455,0,0,TRUE,TRUE
0.314105523802461,0,0,TRUE,TRUE
0.353574348698315,0,0,TRUE,TRUE
0.316855516965996,0,0,TRUE,TRUE
0.532844879858716,0,0,TRUE,TRUE
0.335769641546497,0,0,TRUE,TRUE
0.304558346672135,0,0,TRUE,TRUE
0.351404265695809,0,0,TRUE,TRUE
0.338964072069951,0,0,TRUE,TRUE
0.401188586879034,0,0,TRUE,TRUE
