mRNA,microRNA,weight,edge_color
B4GALNT4,hsa-mir-3615,0.345521951,red
GOLGA8A,hsa-mir-1228,0.2888022935,red
ZNF782,hsa-mir-96,0.3909831515,red
ZNF607,hsa-mir-1301,0.4425217395,red
IPO9,hsa-mir-3934,0.345211471,red
DHRS3,hsa-mir-19a,0.291388223,green
PXDNL,hsa-mir-382,0.282756006,red
GPR133,hsa-mir-665,0.369942301,red
TNKS,hsa-mir-598,0.574947881,red
AMICA1,hsa-mir-15b,0.39066145,green
SH3PXD2B,hsa-mir-411,0.3997317005,red
MTPAP,hsa-mir-3934,0.32047487,red
IGDCC3,hsa-mir-629,0.3135284375,red
ANAPC7,hsa-mir-1287,0.256920848,red
LRRC32,hsa-mir-493,0.3254618025,red
NUP98,hsa-mir-186,0.290191744,red
DENR,hsa-mir-1301,0.339175421,red
SEL1L,hsa-mir-3651,0.2991567165,green
RMND5A,hsa-mir-190,0.2837305855,red
TMEM109,hsa-mir-337,0.388816385,red
SKA1,hsa-mir-675,0.308330906,red
POSTN,hsa-mir-301a,0.3650203625,green
RNASEL,hsa-mir-664,0.284911326,red
RBMX,hsa-mir-629,0.2842622145,red
CNP,hsa-mir-629,0.256791174,red
SKI,hsa-mir-377,0.3562147325,red
PELO,hsa-mir-539,0.265111345,red
C2CD2L,hsa-mir-543,0.2878468705,green
KIAA1598,hsa-mir-155,0.3438999945,green
PGPEP1,hsa-mir-874,0.2897277535,green
UCK1,hsa-mir-331,0.2704999985,red
DHX35,hsa-mir-543,0.3105477595,red
SH2B1,hsa-mir-10b,0.289858169,red
COL5A2,hsa-mir-382,0.5053998155,red
RNF214,hsa-mir-380,0.289299461,red
PPARD,hsa-mir-708,0.284683251,green
CHORDC1,hsa-mir-186,0.412821152,red
TCF4,hsa-mir-543,0.314272147,red
SH3RF2,hsa-mir-382,0.290703937,green
GADD45A,hsa-mir-223,0.2608729715,green
KBTBD6,hsa-mir-335,0.360248673,red
CCR2,hsa-mir-96,0.435018337,green
CD3EAP,hsa-mir-2116,0.3066136365,red
CENPB,hsa-mir-708,0.3126657835,red
C1orf109,hsa-mir-579,0.2537540835,red
EMB,hsa-mir-2116,0.3188152965,green
PRSS22,hsa-let-7c,0.296203416,green
FSTL1,hsa-mir-299,0.4508728355,red
MFAP2,hsa-mir-452,0.3336344245,red
EIF3J,hsa-mir-577,0.2678049505,red
KIAA1324,hsa-mir-130a,0.290380493,green
THSD4,hsa-mir-17,0.309126296,green
PLXNA1,hsa-mir-134,0.2506146665,red
CPSF7,hsa-mir-10b,0.3945532725,red
PLSCR4,hsa-mir-106a,0.320267127,green
CTNS,hsa-mir-96,0.393246799,green
GCN1L1,hsa-mir-100,0.265227801,green
TBCEL,hsa-mir-379,0.3995744515,red
RNASEH2B,hsa-mir-17,0.496370336,red
ADAT2,hsa-mir-19a,0.3739702065,red
TP53INP1,hsa-mir-106b,0.294149562,green
ZNF594,hsa-mir-130a,0.295753598,red
PARP11,hsa-mir-203,0.279379685,green
PLK2,hsa-mir-137,0.2705081755,red
TULP3,hsa-mir-130a,0.3218834375,red
DCAF17,hsa-mir-182,0.3496317145,red
RAB3IL1,hsa-mir-10b,0.3476995035,red
PBX2,hsa-mir-493,0.392137747,red
FMN1,hsa-mir-487a,0.26658266,green
RBM38,hsa-mir-19a,0.316706353,red
GLT8D2,hsa-mir-3129,0.2856422815,red
SH3PXD2B,hsa-mir-665,0.3356495855,red
NFIX,hsa-mir-337,0.348337926,red
FNTA,hsa-mir-210,0.320496564,red
ZNF843,hsa-mir-539,0.309225027,red
SYT17,hsa-mir-489,0.2906307615,red
KCNQ3,hsa-mir-299,0.379752067,red
UBTD1,hsa-mir-214,0.400449962,red
SLC43A3,hsa-mir-186,0.3021495725,red
MYO10,hsa-mir-377,0.2570154095,green
TSPAN4,hsa-mir-10b,0.285740508,red
TSEN2,hsa-mir-107,0.2861744255,red
HNRNPU,hsa-mir-151,0.4209868845,red
SLC36A1,hsa-mir-15a,0.266933823,green
CCNJL,hsa-mir-34a,0.5098289855,green
LETM1,hsa-mir-495,0.358253025,green
KCND2,hsa-mir-199b,0.352753969,red
FAM160B1,hsa-mir-132,0.2991880745,red
INTS6,hsa-mir-577,0.2969197345,red
INPP1,hsa-mir-552,0.2936536445,green
EIF1AX,hsa-mir-141,0.2941980755,red
PKD2,hsa-mir-106a,0.326686489,green
FAM178B,hsa-mir-874,0.2767697685,red
RNF128,hsa-mir-543,0.341739757,green
CEACAM19,hsa-mir-940,0.2711272115,red
PODNL1,hsa-mir-17,0.3431686525,green
FAM102A,hsa-mir-548v,0.3861659375,green
LATS2,hsa-mir-497,0.3273253225,red
ZNF175,hsa-mir-431,0.343443451,red
RELB,hsa-mir-18a,0.32040024,green
DOK6,hsa-mir-495,0.2614365935,red
RAD21,hsa-mir-3170,0.286891112,red
NTM,hsa-mir-493,0.423442319,red
FBN1,hsa-mir-132,0.3425918305,red
UAP1L1,hsa-mir-30d,0.2705499105,red
ZNF772,hsa-mir-323,0.3194929285,red
SLC35F1,hsa-mir-629,0.4439568945,red
RBBP7,hsa-mir-106b,0.4637981625,red
NCOA1,hsa-mir-3680,0.26115699,green
RAB23,hsa-mir-338,0.3021525135,green
YEATS2,hsa-mir-323,0.4132726445,red
DBF4B,hsa-mir-3170,0.2845106955,red
PPM1F,hsa-mir-758,0.256309488,red
SHROOM4,hsa-mir-214,0.2754649975,red
FAM133A,hsa-mir-421,0.344553645,red
TSPYL2,hsa-mir-497,0.3013722755,red
S1PR1,hsa-mir-377,0.336901636,red
ZMYM2,hsa-mir-25,0.267720768,red
KIAA0368,hsa-mir-143,0.25890354,green
HEATR1,hsa-mir-652,0.289084522,red
NUDT16,hsa-mir-132,0.2563227445,green
IGF2,hsa-mir-10b,0.271169714,red
SPTLC2,hsa-mir-224,0.3375407245,green
CDH11,hsa-mir-758,0.302551775,red
PFKFB2,hsa-mir-337,0.31305176,green
DCAF5,hsa-mir-203,0.2972516765,green
GRIK3,hsa-mir-182,0.3734712235,red
DISC1,hsa-mir-543,0.284849582,red
FAM198A,hsa-mir-493,0.405253317,red
TTC35,hsa-mir-30a,0.348198982,green
RRM2B,hsa-mir-222,0.4253631475,red
TRIM37,hsa-mir-200a,0.414167492,red
C2orf15,hsa-mir-150,0.2602920205,green
SETD8,hsa-mir-625,0.3202874565,red
SEC61A2,hsa-mir-3615,0.3626818355,red
CHST10,hsa-mir-1271,0.277361044,red
AKAP6,hsa-mir-92b,0.313758214,green
SALL2,hsa-mir-543,0.3687290095,red
PDLIM5,hsa-mir-17,0.3113066555,green
MAP3K5,hsa-mir-106b,0.351767288,green
LRP8,hsa-mir-100,0.383134692,green
ADORA1,hsa-mir-141,0.363381684,green
C1orf106,hsa-mir-217,0.286125137,green
SGSM1,hsa-mir-17,0.472308373,red
TNIP1,hsa-mir-182,0.3118990585,green
BCL2L13,hsa-mir-874,0.2902969045,red
SLC41A2,hsa-mir-590,0.3675878005,green
SUDS3,hsa-mir-200c,0.406127263,red
BMS1,hsa-mir-141,0.3720349105,red
DCBLD2,hsa-mir-323,0.287261634,red
RNF125,hsa-mir-17,0.326660349,green
MPZ,hsa-mir-493,0.6708893305,red
CDAN1,hsa-mir-335,0.359350976,red
ACAD9,hsa-mir-338,0.2906414585,red
RAB31,hsa-mir-493,0.376321458,red
MTAP,hsa-mir-15b,0.4265076585,red
WHSC2,hsa-mir-320a,0.3162942025,red
DEDD,hsa-mir-454,0.314929676,red
DPP6,hsa-mir-653,0.3418526105,red
HEG1,hsa-mir-154,0.3672981935,red
YY1,hsa-mir-590,0.334997894,red
EPHA2,hsa-let-7c,0.3420389015,green
SLC39A10,hsa-mir-143,0.3659246685,green
MAN2B1,hsa-mir-106b,0.3536700035,green
KCNS2,hsa-mir-192,0.386637591,green
DFFA,hsa-mir-130b,0.399193075,red
C14orf126,hsa-mir-2116,0.3281832705,red
PRPF40B,hsa-mir-940,0.371856727,red
FRAS1,hsa-mir-585,0.3504337975,red
NSUN4,hsa-mir-217,0.334418768,red
ZNF641,hsa-mir-337,0.377806747,red
AGPS,hsa-mir-3934,0.305777622,red
RUNX2,hsa-mir-135b,0.325978027,green
MAGT1,hsa-mir-377,0.2626314075,green
PGRMC2,hsa-mir-21,0.307947117,green
HEG1,hsa-mir-150,0.313488929,red
HDAC8,hsa-mir-221,0.4093973365,red
TAF2,hsa-mir-186,0.356865193,red
C12orf65,hsa-mir-20a,0.283352277,red
MTRR,hsa-mir-653,0.4198858195,red
FMOD,hsa-mir-31,0.271414237,green
PIP4K2B,hsa-mir-802,0.379037232,red
CACHD1,hsa-mir-1284,0.3311153795,red
TMEM200B,hsa-mir-495,0.3204697595,red
PTPRG,hsa-mir-543,0.4432069955,red
TNS3,hsa-mir-182,0.325409015,green
RINL,hsa-mir-223,0.2814979825,green
PCMT1,hsa-mir-15b,0.3295677345,red
PEX5,hsa-mir-141,0.4619768125,red
PIGX,hsa-mir-21,0.3333547135,red
SH3PXD2B,hsa-mir-495,0.4199475945,red
ISLR,hsa-let-7i,0.2729555685,red
EMB,hsa-mir-33b,0.250292327,green
VBP1,hsa-mir-942,0.2988937505,red
NKD1,hsa-mir-191,0.3019974565,red
C18orf34,hsa-mir-200b,0.339481036,green
DNMT3A,hsa-mir-17,0.438385192,red
PIGX,hsa-mir-106b,0.448632874,red
C19orf26,hsa-mir-182,0.258362579,red
EDA2R,hsa-mir-193b,0.3323707935,red
KPNB1,hsa-mir-484,0.340149776,red
CYTH3,hsa-mir-665,0.328575024,red
PPARA,hsa-mir-589,0.261845889,green
C2,hsa-let-7e,0.2914486385,red
IL17RD,hsa-mir-1226,0.2562178235,red
