mRNA,microRNA,weight,edge_color
ZNF782,hsa-mir-96,0.622904475,red
ZNF607,hsa-mir-1301,0.580549235,red
IPO9,hsa-mir-3934,0.539491353,red
DHRS3,hsa-mir-19a,0.179261237,green
PXDNL,hsa-mir-382,0.446941041,red
GPR133,hsa-mir-665,0.55134922,red
TNKS,hsa-mir-598,0.664372462,red
AMICA1,hsa-mir-15b,0.154486015,green
SH3PXD2B,hsa-mir-411,0.609417554,red
MTPAP,hsa-mir-3934,0.487542441,red
IGDCC3,hsa-mir-629,0.381755101,red
ANAPC7,hsa-mir-1287,0.38882196,red
LRRC32,hsa-mir-493,0.388570891,red
NUP98,hsa-mir-186,0.44621422,red
DENR,hsa-mir-1301,0.478497519,red
SEL1L,hsa-mir-3651,0.170458564,green
RMND5A,hsa-mir-190,0.426064114,red
TMEM109,hsa-mir-337,0.622165986,red
SKA1,hsa-mir-675,0.390324066,red
POSTN,hsa-mir-301a,0.175607604,green
RNASEL,hsa-mir-664,0.443386564,red
RBMX,hsa-mir-629,0.384945063,red
CNP,hsa-mir-629,0.366435995,red
SKI,hsa-mir-377,0.565236997,red
PELO,hsa-mir-539,0.391432019,red
C2CD2L,hsa-mir-543,0.120877425,green
KIAA1598,hsa-mir-155,0.201295165,green
PGPEP1,hsa-mir-874,0.17412834,green
UCK1,hsa-mir-331,0.41347272,red
DHX35,hsa-mir-543,0.502632768,red
SH2B1,hsa-mir-10b,0.378328074,red
COL5A2,hsa-mir-382,0.519385133,red
RNF214,hsa-mir-380,0.389538314,red
PPARD,hsa-mir-708,0.12943761,green
CHORDC1,hsa-mir-186,0.559700437,red
TCF4,hsa-mir-543,0.507651361,red
SH3RF2,hsa-mir-382,0.153469266,green
GADD45A,hsa-mir-223,0.149824721,green
KBTBD6,hsa-mir-335,0.386592672,red
CCR2,hsa-mir-96,0.261639123,green
CD3EAP,hsa-mir-2116,0.445589243,red
CENPB,hsa-mir-708,0.451648408,red
C1orf109,hsa-mir-579,0.368195079,red
EMB,hsa-mir-2116,0.172949823,green
PRSS22,hsa-let-7c,0.144735951,green
FSTL1,hsa-mir-299,0.64766365,red
MFAP2,hsa-mir-452,0.527095488,red
EIF3J,hsa-mir-577,0.379084986,red
KIAA1324,hsa-mir-130a,0.117396715,green
THSD4,hsa-mir-17,0.20940831,green
PLXNA1,hsa-mir-134,0.382822157,red
CPSF7,hsa-mir-10b,0.601394716,red
PLSCR4,hsa-mir-106a,0.179606865,green
CTNS,hsa-mir-96,0.152351126,green
GCN1L1,hsa-mir-100,0.139975028,green
TBCEL,hsa-mir-379,0.575650387,red
RNASEH2B,hsa-mir-17,0.463077311,red
ADAT2,hsa-mir-19a,0.403094598,red
TP53INP1,hsa-mir-106b,0.210316813,green
ZNF594,hsa-mir-130a,0.387933671,red
PARP11,hsa-mir-203,0.14440815,green
PLK2,hsa-mir-137,0.405302446,red
TULP3,hsa-mir-130a,0.442068791,red
DCAF17,hsa-mir-182,0.582877391,red
RAB3IL1,hsa-mir-10b,0.490192356,red
PBX2,hsa-mir-493,0.606281529,red
FMN1,hsa-mir-487a,0.150167096,green
RBM38,hsa-mir-19a,0.506291115,red
GLT8D2,hsa-mir-3129,0.384550453,red
SH3PXD2B,hsa-mir-665,0.420184941,red
NFIX,hsa-mir-337,0.529670871,red
FNTA,hsa-mir-210,0.519572306,red
ZNF843,hsa-mir-539,0.446896027,red
SYT17,hsa-mir-489,0.394881057,red
KCNQ3,hsa-mir-299,0.514753975,red
UBTD1,hsa-mir-214,0.481687597,red
SLC43A3,hsa-mir-186,0.463792827,red
MYO10,hsa-mir-377,0.128771205,green
TSPAN4,hsa-mir-10b,0.435024784,red
TSEN2,hsa-mir-107,0.382254174,red
HNRNPU,hsa-mir-151,0.533071919,red
SLC36A1,hsa-mir-15a,0.124613499,green
CCNJL,hsa-mir-34a,0.244785037,green
LETM1,hsa-mir-495,0.117392732,green
KCND2,hsa-mir-199b,0.379902813,red
FAM160B1,hsa-mir-132,0.472796426,red
INTS6,hsa-mir-577,0.461147401,red
INPP1,hsa-mir-552,0.161311696,green
EIF1AX,hsa-mir-141,0.444287578,red
PKD2,hsa-mir-106a,0.154742456,green
FAM178B,hsa-mir-874,0.421533764,red
RNF128,hsa-mir-543,0.147103466,green
CEACAM19,hsa-mir-940,0.378523671,red
PODNL1,hsa-mir-17,0.223343737,green
FAM102A,hsa-mir-548v,0.19255437,green
LATS2,hsa-mir-497,0.528137714,red
ZNF175,hsa-mir-431,0.471527781,red
RELB,hsa-mir-18a,0.17043981,green
DOK6,hsa-mir-495,0.39095965,red
RAD21,hsa-mir-3170,0.418969215,red
NTM,hsa-mir-493,0.578945002,red
FBN1,hsa-mir-132,0.457055017,red
UAP1L1,hsa-mir-30d,0.387999863,red
ZNF772,hsa-mir-323,0.49201091,red
SLC35F1,hsa-mir-629,0.6665353,red
RBBP7,hsa-mir-106b,0.774608765,red
NCOA1,hsa-mir-3680,0.146146476,green
RAB23,hsa-mir-338,0.186599758,green
YEATS2,hsa-mir-323,0.572656981,red
DBF4B,hsa-mir-3170,0.407881442,red
PPM1F,hsa-mir-758,0.377508683,red
SHROOM4,hsa-mir-214,0.407992934,red
FAM133A,hsa-mir-421,0.388862441,red
TSPYL2,hsa-mir-497,0.486324471,red
S1PR1,hsa-mir-377,0.422309729,red
ZMYM2,hsa-mir-25,0.366989613,red
KIAA0368,hsa-mir-143,0.116371553,green
HEATR1,hsa-mir-652,0.372502889,red
NUDT16,hsa-mir-132,0.12692226,green
IGF2,hsa-mir-10b,0.367954222,red
SPTLC2,hsa-mir-224,0.148251335,green
CDH11,hsa-mir-758,0.39139597,red
PFKFB2,hsa-mir-337,0.134651026,green
DCAF5,hsa-mir-203,0.120148974,green
GRIK3,hsa-mir-182,0.62117288,red
