ontology,measure,in-cluster_similarity_score,inter-cluster_similarity_score
BP,Jiang,0.147,0.113
BP,Lin,0.144,0.129
BP,Rel,0.117,0.102
BP,Resnik,0.077,0.073
BP,Wang,0.149,0.137
CC,Jiang,0.49,0.424
CC,Lin,0.236,0.196
CC,Rel,0.166,0.136
CC,Resnik,0.069,0.062
CC,Wang,0.351,0.319
MF,Jiang,0.321,0.243
MF,Lin,0.183,0.133
MF,Rel,0.125,0.09
MF,Resnik,0.049,0.044
MF,Wang,0.322,0.275
