from,to,weight
1,2,0.00152187338247079
1,4,0.0137374584446451
1,5,0.00603416164269301
1,6,0.00697376755934871
1,7,0.00649625506327522
1,8,0.0160969007527118
1,10,0.00338396704265833
1,11,0.00897091580785804
1,12,0.002906311547689
1,13,0.00148484037686233
1,14,0.00583277767493699
1,15,0.00492093344744889
1,16,0.00380983474704628
1,17,0.00189947717398266
1,18,0.0039661280845135
1,21,0.00261200165178941
1,22,0.00447312353074541
1,23,0.0213102517105634
1,24,0.0156723748037684
1,25,0.00663210966524293
1,26,0.00701813521183318
1,27,0.0214628436813087
1,28,0.00652601177324442
1,29,0.00966024673234393
2,3,0.00280305565020487
2,4,0.0167723572949749
2,6,0.00624467683260855
2,7,0.0104473963206873
2,8,0.00257108537996193
2,9,0.00249326501405802
2,12,0.00240908048035199
2,15,0.00886334394753307
2,16,0.00162765583826041
2,17,0.00231194116363963
2,19,0.00254842574529745
2,21,0.014257765229703
2,22,0.00412511505398243
2,23,0.0254162832417442
2,25,0.00682341022404398
2,26,0.00988190785532889
2,27,0.00631204462651247
2,28,0.00190324926185891
2,29,0.00259854150946063
3,7,0.00397439291696928
3,8,0.00353096773005059
3,9,0.0894111427681485
3,10,0.0331619190843816
3,11,0.00936329686367284
3,12,0.00241470703161036
3,13,0.0026403912851573
3,14,0.00533468648168798
3,17,0.0287395900299438
3,18,0.00533385667359866
3,19,0.0184200360774888
3,20,0.00308602578153694
3,21,0.0141762529236715
3,22,0.00514150737599778
3,24,0.00148869166185843
3,25,0.00201340918671663
3,27,0.00112067185757663
3,28,0.0107122362004829
4,5,0.0121116118540722
4,6,0.0155053902307113
4,7,0.00297859091065407
4,8,0.0032155208261045
4,11,0.00213141684348697
4,12,0.00100043524575534
4,13,0.00649811015139493
4,14,0.00732368812406172
4,15,0.00795632946515252
4,16,0.00375222415531938
4,20,0.0012814462550636
4,21,0.0209255106344666
4,22,0.00452510360645779
4,23,0.030872152060164
4,24,0.00332460329544812
4,25,0.00488102451310208
4,26,0.0372119258706188
4,27,0.0369475384653022
4,28,0.00307835028685677
4,29,0.00207856173641424
5,6,0.00744033188598502
5,8,0.0136898390843389
5,9,0.00589781038851121
5,11,0.00431513540485786
5,13,0.00231496468045603
5,15,0.00205606171722915
5,16,0.00983606222829112
5,17,0.00560232856185066
5,18,0.00266692280308734
5,19,0.00464133005012602
5,20,0.00226376970439053
5,21,0.0118655547686985
5,23,0.00768274335122504
5,24,0.00575725170887146
5,25,0.00291205027196095
5,26,0.0121373904470713
5,27,0.0132242488678429
5,28,0.00255692295917386
6,7,0.0016434594624985
6,8,0.0326017156970302
6,9,0.00793073936630264
6,10,0.00530066889921277
6,12,0.00415427147920388
6,13,0.0069859645855422
6,14,0.00472235480240269
6,15,0.00473996870278191
6,16,0.0184650382707567
6,17,0.00230302821086114
6,18,0.00282737706215846
6,19,0.00207477809858727
6,20,0.00246983874325852
6,21,0.0111979096316539
6,23,0.00295075959008016
6,24,0.00137612174717892
6,26,0.038589842536485
6,27,0.0313443742827578
6,28,0.00377141729654232
6,29,0.00791693314562184
7,8,0.00361093570671692
7,12,0.00663207293857403
7,13,0.0022346228010975
7,15,0.00174856469592369
7,19,0.00392539959280892
7,21,0.00311558659712723
7,22,0.00167519370656317
7,23,0.00667096016657369
