IW,E2MROW,R2MEOW,condition_01,condition_02
140.529631211732,90.3824407993183,139.424705841536,TRUE,TRUE
1.91795237565669,0,0.314197842294821,TRUE,TRUE
144.675422688727,118.911833960039,216.541163395019,TRUE,FALSE
363.276837646252,247.253921549526,292.699306364045,TRUE,TRUE
11.7826362065506,1.36256394530305,4.66208340508884,TRUE,TRUE
1.02646097824594,0.302339676891558,0.339988147877922,TRUE,TRUE
3.63160885493251,2.92971876825799,4.28220892645482,TRUE,TRUE
1.73845010386403,0.33970725439496,0.325635250231993,TRUE,TRUE
3.46256656727609,0,0.652294098900166,TRUE,TRUE
9.93972162195422,19.0235627744063,6.29949913713514,FALSE,FALSE
3.49210381006243,1.31835867183302,3.31068029181223,TRUE,TRUE
2.30505176808816,0.295868036427129,0.307711228778057,TRUE,TRUE
1.00488127524943,0,0.653644537410265,TRUE,TRUE
58.6719088608529,41.7033874830335,62.402836213666,TRUE,TRUE
0.987076040079373,0.301442059861332,0.347581929495192,TRUE,TRUE
7.88693440673293,14.961752355305,4.06142714159648,FALSE,FALSE
18.9199323413339,6.9158153947303,3.4255262333935,TRUE,TRUE
3.3730926506541,1.70402978924972,1.05452623144287,TRUE,TRUE
1.71622838559141,0.355295162033242,0.3178013368495,TRUE,TRUE
2.9777776325568,0,4.76983888620208,TRUE,TRUE
0.920928258504558,0.644118470018915,0.334617623595172,TRUE,TRUE
4.071779830775,3.9025158612506,3.35259174132403,TRUE,TRUE
0.698394503388325,0.383051257746502,0.360150857326108,TRUE,TRUE
1.1012490903434,0.413755407785817,0.808575672573946,TRUE,TRUE
2.01536626892198,2.51369269198134,2.17709247298369,FALSE,FALSE
1.20600091356569,0.78982886571646,1.45521443409676,TRUE,TRUE
1.74925053751117,0.629333410034059,0.410794430067575,TRUE,TRUE
11.4498527288198,7.59171546674148,6.9360724767771,TRUE,TRUE
25.1345474697981,20.1197998902504,36.3599436962941,TRUE,FALSE
1.59610661652318,1.0410299479824,1.39972617960469,TRUE,TRUE
11.6037768300923,2.90173271950037,0.371231138867648,TRUE,TRUE
0.750358465599281,0.608448781071217,0.360368656826213,TRUE,TRUE
2.96077302479239,1.12290852206654,4.27961237217653,TRUE,TRUE
2.3640094676838,0.673606763381195,1.33149945850459,TRUE,TRUE
1.41338201899775,0.743203595381999,0.690705893088559,TRUE,TRUE
1.8016459221784,1.27779869965807,1.34367345885807,TRUE,TRUE
4.49357932109646,0.29663875969948,0.328026645051654,TRUE,TRUE
2.14270802705536,1.49994954729006,2.60070636905611,TRUE,TRUE
2.80884187143994,1.84035206165811,2.51876569485557,TRUE,TRUE
13.4248319952677,6.1309483928558,9.05910457891039,TRUE,TRUE
0.935238864065646,1.25658525206256,0.466458709903148,FALSE,TRUE
1.74389338268403,1.01320964651571,0.756885801442578,TRUE,TRUE
2.75240398550213,1.45194561205889,3.01612123567476,TRUE,TRUE
2.71778173614098,0.33669657946039,0.953295023915041,TRUE,TRUE
3.56172662425318,1.36034688613041,3.25110485388983,TRUE,TRUE
18.8270255962477,16.8987210230961,9.49305557041628,TRUE,TRUE
2.34237607257399,1.90571762147143,2.80183133400584,TRUE,FALSE
0.285444757500665,0,0.667366591982121,TRUE,FALSE
9.58451757191569,4.04857215779491,4.24883335821349,TRUE,TRUE
0.304708964359649,0,0.42770110274642,TRUE,TRUE
0.310686298648857,0,0.674730713533353,TRUE,FALSE
0.294191953203344,0,0.785490624574164,TRUE,FALSE
4.107227909514,2.13700800696934,7.13125640191635,TRUE,FALSE
4.55018657180667,1.02762429679486,2.70379251528052,TRUE,TRUE
0.2981133249463,0,0.419816061200306,TRUE,TRUE
2.7976290806819,2.47301163183633,3.8054231735207,TRUE,FALSE
2.18162423970296,1.46036219644378,1.16468102085641,TRUE,TRUE
4.09935610600196,0.978353850451075,0.32806018609595,TRUE,TRUE
2.42666585749301,2.42825704944485,2.61645362612755,FALSE,FALSE
0.286792982848448,0.960352863688202,0,FALSE,FALSE
5.93750581518838,0.910435349893972,3.15719418241646,TRUE,TRUE
6.33568347799676,1.80605466875722,6.58301157119833,TRUE,TRUE
2.64752165700283,1.75705968738102,0.905553608306215,TRUE,TRUE
0.319015983966463,0,0.296454762043562,TRUE,TRUE
2.85890814429642,1.67155140477743,1.36686156667927,TRUE,TRUE
5.93592947570592,1.41055856187723,3.66018676286587,TRUE,TRUE
2.78415728499903,3.30089896660564,2.4745076576471,FALSE,FALSE
2.51642472503484,2.32447210877123,1.76537370654812,TRUE,TRUE
3.58312227321932,2.31290188558967,2.20182603997571,TRUE,TRUE
0.389178103229254,0,0.705906589833644,TRUE,TRUE
3.39794365395068,2.80504487641491,2.66242469247062,TRUE,TRUE
4.02694146933103,0.637776231810689,0.291521196660076,TRUE,TRUE
0.326007229471396,0,0.325429227072559,TRUE,TRUE
26.3120954735944,19.2260335612268,5.59788702454049,TRUE,TRUE
0.381862189508787,0,0.717187581997802,TRUE,TRUE
2.8095101222822,2.55722961722732,2.03627049942091,TRUE,TRUE
6.37298699456794,0.990496390419523,0.61366791080676,TRUE,TRUE
23.0631093127211,18.7565354317217,16.1495123203341,TRUE,TRUE
2.83093187677748,4.50487186093295,2.38006912156391,FALSE,FALSE
0.301565341717695,0.335620790274023,0,FALSE,TRUE
5.91418554799726,2.31389757917599,2.00787339201374,TRUE,TRUE
3.26050458628222,2.67746516588554,1.08097737031671,TRUE,TRUE
25.3751598145267,13.7117928279587,8.55845099533328,TRUE,TRUE
39.5637242664646,81.6166347376368,29.3898639685106,FALSE,FALSE
0.369198846265965,0,0.639631618450917,TRUE,TRUE
0.311180419540454,0.314314468075782,0,FALSE,TRUE
0.33271120301739,0.672631214153181,0,FALSE,FALSE
0.405687694900086,0,0.878441568035591,TRUE,FALSE
7.06709904744634,4.58666994943256,3.68189057458629,TRUE,TRUE
5.71939774637132,5.74034521583502,5.74356061606819,FALSE,FALSE
0.332286466660088,0.323754981823033,0,TRUE,TRUE
5.32267695457531,3.06344681384114,1.67334187206199,TRUE,TRUE
0.342796313078184,1.09939189610321,0,FALSE,FALSE
4.62641315212718,2.69001723007568,1.21612428393176,TRUE,TRUE
10.7088905119227,7.25793901405057,8.61967740515334,TRUE,TRUE
6.86520291279506,12.4638513115388,3.13658195797004,FALSE,FALSE
14.6673217757956,3.04195371939004,5.11133128659052,TRUE,TRUE
0.340902810692536,0.322769963124511,0,TRUE,TRUE
4.78044947465934,3.78320284082989,1.16065719198619,TRUE,TRUE
6.62511869782422,10.5071386756489,6.30323075558934,FALSE,FALSE
6.13695408986876,6.21593533756012,3.2462050202396,FALSE,TRUE
10.3986772021501,7.22564123875796,6.48551840118248,TRUE,TRUE
11.4106172446996,9.87944328620403,11.1735017525095,TRUE,TRUE
9.53505563618615,1.29970640616032,0.644830760847385,TRUE,TRUE
11.1023387948308,5.65061410179482,3.17537447679306,TRUE,TRUE
7.05683778759946,7.45417011757404,6.39891907226814,FALSE,TRUE
0.348072529262875,0,0.350166879304862,TRUE,TRUE
13.4619132671533,5.4859265233285,6.86228712299783,TRUE,TRUE
5.57031706000082,9.53028260785993,4.2946267035732,FALSE,FALSE
22.2244411550701,16.0758993439093,29.4975505712682,TRUE,FALSE
8.03398095464402,5.78182279177238,4.36678247888382,TRUE,TRUE
37.035080487899,46.306583378915,44.3650344959235,FALSE,FALSE
18.0837026475253,15.9387339685191,9.55671510671399,TRUE,TRUE
17.392144496352,21.4638752628796,8.47532974393456,FALSE,TRUE
21.580359522114,25.2982137014517,14.5665160112367,FALSE,TRUE
10.1518011911389,14.9606508199147,5.64441014876724,FALSE,FALSE
25.3648581181826,3.89059931471609,3.49140812071356,TRUE,TRUE
23.6414188374668,46.4151903145508,7.43970136377408,FALSE,FALSE
19.4280463001944,32.8344126264017,7.10257813548824,FALSE,FALSE
15.4084973676082,20.0014683838952,10.1003733261986,FALSE,TRUE
3.30832911047721,0.310547100857475,0,TRUE,TRUE
2.87578410741959,0,0,TRUE,TRUE
5.02209279461982,5.93512759688685,0.327953287999097,FALSE,TRUE
1.34381064240958,2.40288912897621,0,FALSE,TRUE
2.08375884113913,0.671890769362225,0,TRUE,TRUE
1.6035760802401,1.06948077036641,0,TRUE,TRUE
1.67689921050359,1.33401240662573,0,TRUE,TRUE
2.49428485074575,1.34895031775877,0,TRUE,TRUE
1.9622658868403,0.733084767170737,0,TRUE,TRUE
1.27471835337018,0.656470827704982,0,TRUE,TRUE
2.38285697202508,4.78378973913857,0.356312251928824,FALSE,FALSE
1.64507187930719,1.79217530590104,0,FALSE,TRUE
2.56119405760095,0,0,TRUE,TRUE
1.04771345569853,1.33607668107723,0,FALSE,TRUE
1.76190609719418,0,0,TRUE,TRUE
0.293049517686693,0.380539457901349,0,FALSE,TRUE
1.5414393760881,0.483730860937685,0,TRUE,TRUE
1.28403913116791,0,0,TRUE,TRUE
2.51189109319104,0,0,TRUE,TRUE
1.7522479880029,1.02848659330736,0,TRUE,TRUE
0.988180555386106,0.318927828428514,0,TRUE,TRUE
0.302288614374987,0.360024274834619,0,FALSE,TRUE
1.12333334933889,0.86712393788025,0,TRUE,TRUE
1.03849667154462,1.14592118381417,0,FALSE,TRUE
0.647092126810681,0.319954721560998,0,TRUE,TRUE
0.957312518566283,0,0,TRUE,TRUE
0.694543153016285,0.304991102108353,0,TRUE,TRUE
0.325235922271274,0.323772145265245,0,TRUE,TRUE
0.317459045497878,0.325964142726226,0,FALSE,TRUE
0.6354822545526,0,0,TRUE,TRUE
0.670379535757913,0,0,TRUE,TRUE
0.677043238855324,0,0,TRUE,TRUE
0.350979430691992,0.307196500513499,0,TRUE,TRUE
0.707659077980898,0.329911806018258,0.779458724661478,TRUE,TRUE
0.313644613311247,0.344517963489517,0.308370990723341,FALSE,FALSE
0.318624654850547,0,0,TRUE,TRUE
0.314326552169917,0,0,TRUE,TRUE
0.336145465587379,0,0,TRUE,TRUE
0.300544805862742,0,0,TRUE,TRUE
0.445132962350298,0,0,TRUE,TRUE
0.333938175433974,0,0,TRUE,TRUE
0.352622742333237,0,0,TRUE,TRUE
0.337622871457958,0,0,TRUE,TRUE
0.351728807684919,0,0,TRUE,TRUE
0.302169314600659,0,0,TRUE,TRUE
0,0,0.659119307949248,FALSE,FALSE
0,0,0.685824940241192,FALSE,FALSE
0,0,0.771615089503187,FALSE,FALSE
0,0,0.303163647370436,FALSE,FALSE
0,0,0.334003167254712,FALSE,FALSE
0,0,0.686941983775473,FALSE,FALSE
0,0,0.735834619934591,FALSE,FALSE
0,0,0.3309976770283,FALSE,FALSE
0,0,0.648852491964421,FALSE,FALSE
0,0.299529025356839,0,FALSE,FALSE
