IW,E2MROW,R2MEOW,condition_01,condition_02
11.1583806278689,2.26066326673824,0.749548080105031,TRUE,TRUE
23.3789189457234,2.11122355427206,2.49197471751563,TRUE,TRUE
11.8274736916625,1.83687989111297,1.02488230392033,TRUE,TRUE
6.87654819555886,0.712050065177247,0.740650105807041,TRUE,TRUE
11.8134514636633,0.733918533171605,1.09397656802073,TRUE,TRUE
15.9049078019023,1.16327826519363,2.91275932120732,TRUE,TRUE
46.1005648690674,3.52830397889171,5.88390035643264,TRUE,TRUE
59.1888064683522,4.14287586490631,10.1682275386898,TRUE,TRUE
2.98894848699402,0.318775083582101,0,TRUE,TRUE
28.6907252489757,2.58766780655204,4.91304417903844,TRUE,TRUE
5.52884312974095,0.514601122693672,0.718665599563463,TRUE,TRUE
3.74913200370538,0.737912961547908,0,TRUE,TRUE
13.807778108026,2.67080327196788,0.775238321292021,TRUE,TRUE
2.93162758998833,0.35894237899814,0,TRUE,TRUE
4.04001300449557,0.374944617689707,0.680137575722052,TRUE,TRUE
4.7371312733928,1.04192959247798,0.334101195422155,TRUE,TRUE
21.8772852231517,2.40765901558641,3.33299071681703,TRUE,TRUE
9.89095417673337,1.46931658800133,0.337151087824356,TRUE,TRUE
1.4181872840069,0,0.323138995441179,TRUE,TRUE
3.23771311010795,0.63826882624728,0,TRUE,TRUE
6.74248194306944,0.845377498930047,1.71632836518171,TRUE,TRUE
4.23867053756859,0.322603402088212,0.763618339969586,TRUE,TRUE
2.77790470096667,0,0.344084910469781,TRUE,TRUE
1.34661500424892,0,0,TRUE,TRUE
3.29925697061037,0.353019414330064,0.834886317902442,TRUE,TRUE
0.670677450107464,0,0.392261447160048,TRUE,TRUE
1.06873002794138,0,0.374243778771966,TRUE,TRUE
0.664436447580269,0,0.377192308802849,TRUE,TRUE
1.15881813612212,0,0.351468709548785,TRUE,TRUE
0.7137234294607,0,0.351295104425137,TRUE,TRUE
2.56719025095457,0,0.702181621850122,TRUE,TRUE
1.13439628954961,0,0.367471927151012,TRUE,TRUE
1.51971870829474,0,0.373988934789477,TRUE,TRUE
2.07191999817964,0,0.334226290364446,TRUE,TRUE
9.27039249954011,1.86615473210702,0.318775083582101,TRUE,TRUE
2.89485253293195,0,0.758307195761484,TRUE,TRUE
3.66618466640858,0,0.392642528494978,TRUE,TRUE
3.68008143286414,0,1.02891830083875,TRUE,TRUE
4.32363096204067,0.394593616544564,0.345926698015722,TRUE,TRUE
9.71942355584904,1.27547745418065,0.332752147908964,TRUE,TRUE
24.3279742695763,2.21550201043414,0.717569290208152,TRUE,TRUE
8.05395727465716,0.375247965398011,0.679424126493088,TRUE,TRUE
8.57168484697054,2.32138453072033,0,TRUE,TRUE
4.95984139863462,0.687600433767915,0,TRUE,TRUE
2.3644255687727,0,0,TRUE,TRUE
2.17685460078236,0.687779750779881,0,TRUE,TRUE
2.18572143849735,0.328860579702835,0,TRUE,TRUE
1.70389218387724,0.350506791710013,0,TRUE,TRUE
5.35595851725576,0,0,TRUE,TRUE
7.71974263734567,1.07918258122535,0,TRUE,TRUE
2.32505996793763,0,0,TRUE,TRUE
2.55187518529148,0.342497462820483,0,TRUE,TRUE
3.99666675417102,0,0,TRUE,TRUE
2.47022602765714,0,0,TRUE,TRUE
3.79214576730193,1.04786033289452,0,TRUE,TRUE
1.06232944863341,0.357498579502029,0,TRUE,TRUE
1.40661044697984,0.337151087824356,0,TRUE,TRUE
1.856501851808,0.504892961695514,0,TRUE,TRUE
5.1895403802035,1.1758526806881,0,TRUE,TRUE
1.77548761620745,0,0,TRUE,TRUE
3.50594379027618,0,0,TRUE,TRUE
1.44399174108414,0.392726064767885,0,TRUE,TRUE
1.01968729623045,0.33956286538278,0,TRUE,TRUE
1.01708908835251,0,0,TRUE,TRUE
1.53771852208198,0.424055474586806,0,TRUE,TRUE
1.45564384777591,0,0,TRUE,TRUE
1.0475947385778,0,0,TRUE,TRUE
1.03373500170692,0,0,TRUE,TRUE
0.69972589945446,0.36471391943992,0,TRUE,TRUE
1.03129915877989,0,0,TRUE,TRUE
1.04029112781907,0,0,TRUE,TRUE
1.05014394882479,0,0,TRUE,TRUE
1.0318287734449,0,0,TRUE,TRUE
1.21344946913356,0,0,TRUE,TRUE
0.719218211572973,0.337833214180131,0,TRUE,TRUE
1.17280156782182,0,0,TRUE,TRUE
1.14527417403704,0,0,TRUE,TRUE
0.665262054172962,0,0,TRUE,TRUE
0.861578259966509,0,0,TRUE,TRUE
0.693240321808853,0,0,TRUE,TRUE
0.687353032035962,0,0,TRUE,TRUE
0.713539823969722,0,0,TRUE,TRUE
0.711554503472697,0,0,TRUE,TRUE
0.756405303953266,0,0,TRUE,TRUE
0.706075310153687,0,0,TRUE,TRUE
0.706680804891138,0,0,TRUE,TRUE
0.7195693483336,0,0,TRUE,TRUE
0.743424743760108,0,0,TRUE,TRUE
0.771810242165274,0,0,TRUE,TRUE
0.378040486139919,0,0,TRUE,TRUE
0.335981814493926,0,0,TRUE,TRUE
0.367740736955861,0,0,TRUE,TRUE
0.317333456441907,0,0,TRUE,TRUE
0.331790854194178,0,0,TRUE,TRUE
0.364870458483911,0,0,TRUE,TRUE
0.316589394185538,0,0,TRUE,TRUE
0.328618188868584,0,0,TRUE,TRUE
0.343964316623949,0,0,TRUE,TRUE
0.35119364175455,0,0,TRUE,TRUE
0.365005466224397,0,0,TRUE,TRUE
0.336104393324245,0,0,TRUE,TRUE
0.315261488907497,0,0,TRUE,TRUE
0.346003452512666,0,0,TRUE,TRUE
0.369431290799451,0,0,TRUE,TRUE
0.376252643595573,0,0,TRUE,TRUE
0.358534992237257,0,0,TRUE,TRUE
0.329837046867058,0,0,TRUE,TRUE
0.346552326168958,0,0,TRUE,TRUE
0.362694960929522,0,0,TRUE,TRUE
0.338973309643779,0,0,TRUE,TRUE
0.343026536623544,0,0,TRUE,TRUE
0.32388955707821,0,0,TRUE,TRUE
0.326558195740874,0,0,TRUE,TRUE
0.358129609033249,0,0,TRUE,TRUE
0.327163808486084,0,0,TRUE,TRUE
0.360622598832977,0,0,TRUE,TRUE
0.418823420651123,0,0,TRUE,TRUE
0.428310837289159,0,0,TRUE,TRUE
0.449699427643692,0,0,TRUE,TRUE
0.32955197605673,0,0,TRUE,TRUE
0.394581120587424,0,0,TRUE,TRUE
0.481925395574971,0,0,TRUE,TRUE
0.332797654635379,0,0,TRUE,TRUE
0.3534487708729,0,0,TRUE,TRUE
0.327688804189382,0,0,TRUE,TRUE
0.383868136642964,0,0,TRUE,TRUE
0.349351400677312,0,0,TRUE,TRUE
0.396632803873196,0,0,TRUE,TRUE
0.391472796758924,0,0,TRUE,TRUE
0.4489550112465,0,0,TRUE,TRUE
0.334590089089574,0,0,TRUE,TRUE
