IW,E2MROW,R2MEOW,condition_01,condition_02
905.226443762458,328.230662860629,507.739784187652,TRUE,TRUE
74.0594504359712,76.0480780605861,77.3765944094093,FALSE,FALSE
1421.56757089111,452.889243720723,400.975453264484,TRUE,TRUE
1668.5631589698,717.799404464455,619.145539996326,TRUE,TRUE
320.982193611138,267.524930271491,248.421969552868,TRUE,TRUE
120.983747543194,91.7123886534904,95.0445998999188,TRUE,TRUE
28.1600464195461,20.452845113573,17.8263943054884,TRUE,TRUE
72.6165116012348,66.0724519987074,70.0382753317307,TRUE,TRUE
388.563651293683,314.939840364519,309.482829229434,TRUE,TRUE
187.485005289066,204.719827985404,176.487564650544,FALSE,FALSE
95.3257659361043,77.6824225736645,78.1481554757732,TRUE,TRUE
115.68405233278,98.4705272701151,112.010243627801,TRUE,TRUE
83.3396587310718,90.9520711368014,88.4635299988496,FALSE,FALSE
19.495678305921,10.0641775143383,21.2714889281851,TRUE,TRUE
2.90118993986014,1.67070536324929,2.88478708040991,TRUE,TRUE
15.1780201274247,16.9525650110625,12.0668670483588,FALSE,TRUE
1.73900816210366,1.72044135503532,0.54988065124907,TRUE,TRUE
2.67417856182469,1.44744789441347,1.41607397377436,TRUE,TRUE
