from,to,weight
1,2,0.0162026153151801
1,3,0.0383890429517685
1,4,0.0363560366715138
1,5,0.0322738852917772
1,6,0.0222284641300813
1,7,0.0133838085444126
1,8,0.0159241978009845
1,9,0.00853281023664638
2,3,0.0375171734674022
2,4,0.0226925390854093
2,5,0.0863904369740586
2,6,0.00610701521508728
2,7,0.0720586267565257
2,8,0.0216704298670968
2,9,0.0561840631369011
3,4,0.0491127276889932
3,5,0.024271480489605
3,6,0.043674637155536
3,7,0.0164113846748292
3,8,0.0125256754815498
3,9,0.0179209975056968
4,5,0.0324381628167883
4,6,0.0454742030880246
4,7,0.0244433289436236
4,8,0.0133705902563158
4,9,0.0125311983464486
5,6,0.00680155251108214
5,7,0.0457357856013011
5,8,0.0115226757837838
5,9,0.0479997718516591
6,7,0.00822995479062958
6,8,0.0071777193832853
6,9,0.0148935293688415
7,8,0.0140863093452744
7,9,0.0224165665441928
8,9,0.0122112572281205
