mRNA,microRNA,weight,edge_color
PDLIM2,hsa-mir-23a,0.806896862,red
IGF2BP1,hsa-mir-625,0.60992855,red
CREB3L4,hsa-mir-424,0.580851961,red
C18orf56,hsa-mir-629,0.646204224,red
PRDM4,hsa-mir-204,0.54713207,green
DCAF17,hsa-mir-182,0.646016267,green
ORAI2,hsa-mir-378,0.63858112,red
IDS,hsa-mir-145,0.658418565,green
MYO5C,hsa-mir-23a,0.550139157,green
ARRB1,hsa-mir-1976,0.538322037,red
ST3GAL1,hsa-mir-204,0.710430567,green
RAB6B,hsa-mir-888,0.598331093,red
TFAP2E,hsa-mir-497,0.556323392,red
CNIH3,hsa-mir-214,0.648458835,red
SETD4,hsa-mir-192,0.64499168,red
CERKL,hsa-mir-181d,0.669317566,red
HOXD10,hsa-mir-10a,0.701059562,green
DOCK8,hsa-mir-301a,0.53425807,green
HECTD2,hsa-mir-182,0.582764375,green
DOCK11,hsa-mir-10a,0.570159697,green
TRIM52,hsa-mir-539,0.548803319,red
IER5L,hsa-mir-182,0.566643084,green
CNTD2,hsa-mir-940,0.566042793,red
CIAO1,hsa-mir-335,0.538609836,red
PPME1,hsa-mir-378,0.676014685,red
ZNF69,hsa-mir-214,0.569522951,red
SFRS11,hsa-mir-454,0.595018168,red
IRX5,hsa-mir-136,0.623858071,red
ACTN4,hsa-mir-337,0.616633585,green
PRPF3,hsa-mir-345,0.542952142,red
SHF,hsa-mir-335,0.65668804,green
TSSK6,hsa-mir-598,0.629774919,red
TMEM180,hsa-mir-940,0.627565105,red
ACSF2,hsa-mir-625,0.573379087,red
ESPL1,hsa-mir-23a,0.653397849,red
NT5E,hsa-mir-31,0.572308266,red
GDAP2,hsa-mir-98,0.629955994,red
RHOBTB1,hsa-mir-203,0.777530655,red
RASSF4,hsa-mir-935,0.575844125,red
PLK1S1,hsa-mir-141,0.732135642,green
IFT81,hsa-mir-141,0.584436254,green
GREB1L,hsa-mir-195,0.615640327,red
PPP1R13B,hsa-mir-23a,0.651513611,green
CUX1,hsa-mir-182,0.601491349,red
SSBP2,hsa-mir-345,0.57183724,red
ST3GAL1,hsa-mir-1976,0.579774055,green
CCDC150,hsa-mir-1271,0.839303471,red
PLOD2,hsa-mir-145,0.541202035,red
ARRB1,hsa-mir-204,0.669180995,red
OLR1,hsa-mir-326,0.549848101,red
NPC2,hsa-mir-503,0.534911545,green
SYNE2,hsa-mir-1271,0.793305405,green
ZYG11A,hsa-mir-17,0.63042177,red
DNM3,hsa-mir-598,0.598654756,red
FUT11,hsa-mir-551b,0.556228588,red
RAB27A,hsa-mir-1976,0.585217932,red
CCDC6,hsa-mir-31,0.679222073,red
TMEM79,hsa-mir-182,0.555223649,green
ACACB,hsa-mir-891a,0.584623465,red
NUP93,hsa-mir-183,0.539700235,green
DNM3,hsa-mir-211,0.583683476,red
ANKRD23,hsa-mir-378,0.534885829,red
MFSD11,hsa-mir-204,0.5508577,red
GLB1L3,hsa-mir-1262,0.564996152,red
ARHGEF5,hsa-mir-23a,0.67484876,green
DHRS13,hsa-mir-136,0.594959492,red
ANP32E,hsa-mir-380,0.544824203,red
C11orf95,hsa-mir-335,0.630976795,green
TMEM45B,hsa-mir-1976,0.756545327,red
SGK3,hsa-mir-203,0.752843047,red
FXR1,hsa-mir-31,0.681546545,red
RAD1,hsa-mir-454,0.696470268,red
SNX19,hsa-mir-1271,0.643030923,green
FOXO1,hsa-mir-145,0.676025959,green
LOC100130691,hsa-mir-132,0.583249126,red
ODF2L,hsa-mir-424,0.619944053,red
TRIM45,hsa-mir-940,0.564322162,red
LGI2,hsa-mir-708,0.627390608,red
PREPL,hsa-mir-877,0.613720422,red
SLC25A3,hsa-mir-765,0.598518343,green
C20orf72,hsa-mir-326,0.533909209,red
SSU72,hsa-mir-214,0.5472443,red
TBC1D1,hsa-mir-203,0.537929016,red
ENO2,hsa-mir-378,0.656650118,red
SLFN13,hsa-mir-1251,0.771854888,red
SKA2,hsa-mir-197,0.586556783,red
HGS,hsa-mir-3687,0.538388629,red
RASSF4,hsa-mir-23a,0.591795734,red
GLDN,hsa-mir-149,0.611881023,green
TMEM169,hsa-mir-182,0.73057885,green
WHSC1,hsa-mir-378,0.573948639,red
NFS1,hsa-mir-10a,0.605890814,red
PEG3,hsa-mir-589,0.589338016,green
STX16,hsa-mir-200a,0.622163435,green
HES2,hsa-mir-326,0.698263776,red
UBTD1,hsa-mir-1226,0.624377034,red
CCDC77,hsa-mir-424,0.533032143,red
PPME1,hsa-mir-940,0.550702566,red
CYR61,hsa-mir-222,0.533563375,green
CASP10,hsa-mir-1976,0.653857795,red
AIF1L,hsa-mir-335,0.587835618,red
TRDMT1,hsa-mir-130a,0.550719364,red
SPG7,hsa-mir-326,0.549902696,green
LGI2,hsa-mir-376c,0.928380109,red
MYO5B,hsa-mir-495,0.670139723,green
EIF4G3,hsa-mir-378c,0.681668632,red
PEG10,hsa-mir-940,0.640235214,red
PPT2,hsa-mir-98,0.603615004,red
ZNF784,hsa-mir-301a,0.540858433,green
MTHFD1,hsa-mir-625,0.610511213,red
MPP3,hsa-mir-378,0.590866817,red
GFER,hsa-mir-222,0.556425674,red
ELOVL5,hsa-mir-589,0.547908921,red
ANP32E,hsa-mir-323,0.568757736,red
DTNA,hsa-mir-145,0.896581224,green
CDR2L,hsa-mir-1229,0.543766524,red
CELSR2,hsa-mir-940,0.539827454,red
TEX264,hsa-mir-765,0.563678968,green
GRIP2,hsa-mir-653,0.733017914,red
PIGC,hsa-mir-197,0.556299514,red
UBTD1,hsa-mir-940,0.585484181,red
TBC1D1,hsa-mir-497,0.616418597,green
TAF1D,hsa-mir-23a,0.595194423,red
PHTF1,hsa-mir-182,0.574426303,green
WDR52,hsa-mir-940,0.561054015,red
KCTD15,hsa-mir-940,0.609807126,red
ILDR1,hsa-mir-1271,0.661330887,green
UBN2,hsa-mir-326,0.541365388,green
SLC3A1,hsa-mir-181c,0.648393961,red
N4BP3,hsa-mir-22,0.758188178,red
ARPC1B,hsa-mir-338,0.570468327,red
CSRNP3,hsa-mir-182,0.634777015,green
PDLIM2,hsa-mir-132,0.893710352,red
ZFP36L1,hsa-mir-96,0.569492827,green
NKAIN1,hsa-mir-137,0.885796519,red
RPA2,hsa-mir-1976,0.568231026,red
HAUS5,hsa-mir-708,0.597673018,red
IKBKAP,hsa-mir-664,0.537887378,green
TRIM5,hsa-mir-183,0.705306259,green
DSG2,hsa-mir-182,0.658045215,red
METAP2,hsa-mir-424,0.542881597,red
ANKH,hsa-mir-340,0.540071007,red
GLOD5,hsa-mir-765,0.766857631,green
FAM57A,hsa-mir-96,0.620363895,green
RNF146,hsa-mir-181d,0.547689596,red
WDR52,hsa-mir-95,0.588230095,red
ATAD2,hsa-mir-378c,0.604854104,red
KIF13B,hsa-mir-1180,0.646984523,green
TSPAN8,hsa-mir-30e,0.598024004,green
ANP32E,hsa-mir-889,0.540654032,red
ICA1L,hsa-mir-204,0.628006793,red
POLR3E,hsa-mir-143,0.622564843,green
CDKN1C,hsa-mir-210,0.627196487,red
GLG1,hsa-mir-1180,0.557602557,green
GART,hsa-mir-424,0.610923492,red
CPNE1,hsa-mir-132,0.549112188,red
CLUL1,hsa-mir-335,0.584501126,red
NUDT3,hsa-mir-182,0.701078063,green
TRIT1,hsa-mir-186,0.642727171,red
ITPRIPL2,hsa-mir-1468,0.613999339,red
HN1L,hsa-mir-940,0.569047739,red
VASH2,hsa-mir-935,0.570181602,red
SAMD12,hsa-mir-193a,0.649644712,green
IRX5,hsa-mir-323,0.613973076,red
AMPH,hsa-mir-376c,0.997861994,red
DLG3,hsa-mir-1271,0.613621886,green
TNKS2,hsa-mir-1288,0.546001087,red
SPATS2L,hsa-mir-891a,0.605698073,green
EID2B,hsa-mir-653,0.630404435,red
TNS1,hsa-mir-197,0.536892513,green
TRPM3,hsa-mir-181c,0.744395423,red
CACNB4,hsa-mir-181c,0.758538909,red
HECTD2,hsa-mir-98,0.662155959,red
DEPDC1B,hsa-mir-181c,0.743816466,red
MEGF8,hsa-mir-197,0.556222653,green
ALDH1B1,hsa-mir-200a,0.583880762,red
VRK3,hsa-mir-10a,0.55766455,red
THAP3,hsa-mir-136,0.548809662,red
LEPREL2,hsa-mir-222,0.6104272,green
TBCK,hsa-mir-182,0.546922275,green
OGFOD1,hsa-mir-200b,0.594955457,green
FADD,hsa-mir-589,0.599696728,red
PNRC2,hsa-mir-335,0.554197171,red
TRPC6,hsa-mir-203,0.744015263,red
ZFYVE1,hsa-mir-497,0.577124323,green
HTR1F,hsa-mir-411,0.651436446,red
RUNX1,hsa-mir-96,0.577204456,green
BMPR1A,hsa-mir-98,0.534514228,red
KCNAB2,hsa-mir-193a,0.569648761,red
EPB41L4A,hsa-mir-766,0.652552703,green
MYO5B,hsa-mir-199b,0.553578297,green
UNC5D,hsa-mir-10a,0.548257107,red
PRAF2,hsa-mir-182,0.726272509,green
TSPAN9,hsa-mir-195,0.58872176,green
ENTPD7,hsa-mir-96,0.575765969,green
KLHL3,hsa-mir-424,0.53845355,green
C11orf45,hsa-mir-204,0.591836205,red
KIAA0907,hsa-mir-377,0.664119317,red
PTPRJ,hsa-mir-132,0.585229415,green
MXRA5,hsa-mir-618,0.539427076,green
PFN4,hsa-mir-145,0.56942101,red
SMYD5,hsa-mir-141,0.631871516,green
ST7,hsa-mir-765,0.584343423,green
APCDD1L,hsa-mir-34b,0.913116721,red
C1orf27,hsa-mir-877,0.537551711,red
ANP32E,hsa-mir-656,0.600309246,red
TMBIM1,hsa-mir-489,0.611622846,red
SLC5A10,hsa-mir-23a,0.663019624,red
SNX2,hsa-mir-454,0.546457947,red
ASCC1,hsa-mir-877,0.589239287,red
PRPSAP1,hsa-mir-141,0.607331746,green
ANAPC7,hsa-mir-1292,0.553430662,red
FGFR4,hsa-mir-31,0.702393267,red
CFL2,hsa-mir-1288,0.598720361,green
SENP3,hsa-mir-197,0.540749152,red
DOCK11,hsa-mir-26b,0.538189032,red
ACRC,hsa-mir-1976,0.578639907,red
PPARGC1B,hsa-mir-629,0.567495401,red
UCHL5,hsa-mir-186,0.657308263,red
ADAP2,hsa-mir-935,0.542653868,red
SKA2,hsa-mir-136,0.594256543,red
PIK3R1,hsa-mir-1288,0.554145006,red
FUT8,hsa-mir-708,0.542834387,red
SAMD3,hsa-mir-203,0.62101251,red
TRIM46,hsa-mir-708,0.545536007,red
KL,hsa-mir-181c,0.804201894,red
OSBPL6,hsa-mir-935,0.648619923,red
EYA2,hsa-mir-326,0.578697919,red
PKD2,hsa-mir-183,0.53826758,green
DHRS1,hsa-mir-200b,0.57429284,red
PDE4D,hsa-mir-10a,0.562877292,red
NUDT4,hsa-mir-335,0.567706616,red
NT5M,hsa-mir-1226,0.623172297,red
GLB1L2,hsa-mir-1976,0.587995231,green
SEC61A2,hsa-mir-195,0.668636913,red
PLEKHH1,hsa-mir-193a,0.805878244,green
CTNNBIP1,hsa-mir-625,0.649483096,red
PRPSAP2,hsa-mir-335,0.586282352,red
MGAT5B,hsa-mir-629,0.532908735,red
GK,hsa-mir-182,0.573957079,red
SIK2,hsa-mir-651,0.54650841,red
ADM2,hsa-mir-1266,0.636403454,red
ATP1B1,hsa-mir-335,0.624380349,red
PIK3R3,hsa-mir-204,0.61779631,red
C19orf77,hsa-mir-765,0.773033923,green
ST3GAL1,hsa-mir-765,0.590014393,green
LAMC1,hsa-mir-1288,0.554625737,red
SH3BGRL2,hsa-mir-500a,0.648221105,red
SPRY3,hsa-mir-1271,0.543398791,green
ATPAF2,hsa-mir-181c,0.565539348,red
ALG6,hsa-mir-873,0.818921116,red
PRF1,hsa-mir-1266,0.642337337,red
BMS1P5,hsa-mir-204,0.58537434,red
TMEM180,hsa-mir-10a,0.822154572,green
PNMA2,hsa-mir-935,0.584909664,red
CEP97,hsa-mir-873,0.578519734,red
HMGCL,hsa-mir-181c,0.710914256,red
STX12,hsa-mir-454,0.619420672,red
CLIP2,hsa-mir-940,0.563489235,red
GRB10,hsa-mir-1976,0.618419371,green
ACSS3,hsa-mir-345,0.598507243,green
CNP,hsa-mir-940,0.620842887,red
UGT1A9,hsa-mir-181c,0.671607922,red
LOC100130581,hsa-mir-31,0.645750065,green
ATR,hsa-mir-30a,0.578568895,red
TMEM194B,hsa-mir-22,0.628724036,red
NUDT3,hsa-mir-1976,0.576356015,red
PIK3R3,hsa-mir-1251,0.660047036,red
ZRANB2,hsa-mir-197,0.546435042,red
WDFY1,hsa-mir-1288,0.636696544,red
ACSS2,hsa-mir-378,0.758594739,green
FAM161A,hsa-mir-203,0.610049687,green
C3orf55,hsa-mir-377,0.545142714,red
SPTBN4,hsa-mir-1976,0.654220233,green
CLDN16,hsa-mir-132,0.891249415,red
TTL,hsa-mir-182,0.573059844,green
CLIC4,hsa-mir-935,0.659444883,red
TRDMT1,hsa-mir-484,0.588755617,red
COASY,hsa-mir-146a,0.537603287,red
CENPO,hsa-mir-146a,0.589372293,red
PLEKHG2,hsa-mir-378,0.538204764,red
EIF4EBP2,hsa-mir-378,0.852624434,green
ARAP1,hsa-mir-1180,0.689824167,green
RAD54L,hsa-mir-222,0.884658606,green
IRX5,hsa-mir-656,0.623336515,red
CCDC142,hsa-mir-340,0.567166171,red
CCL28,hsa-mir-1976,0.690871265,red
PDXP,hsa-mir-625,0.602771514,red
CCDC85C,hsa-mir-204,0.584257856,green
NRM,hsa-mir-378,0.590118716,red
VDR,hsa-mir-1976,0.598758744,green
KIAA0513,hsa-mir-204,0.634873551,red
LGI2,hsa-mir-154,0.927109794,red
YKT6,hsa-mir-34a,0.549526386,green
MYO5B,hsa-mir-323,0.5335334,green
SPDYE1,hsa-mir-378,0.589704013,red
SPOPL,hsa-mir-31,0.608788499,red
PPIL6,hsa-mir-141,0.578947274,green
STIM1,hsa-mir-186,0.54137735,green
MAPK4,hsa-mir-1262,0.550248088,red
KCTD17,hsa-mir-378,0.600502344,red
LMO4,hsa-mir-3653,0.573739096,red
PPT2,hsa-mir-141,0.640359606,green
NPNT,hsa-mir-22,0.737836215,green
ATXN7L3,hsa-mir-378,0.674865534,red
PARVB,hsa-mir-940,0.654849722,green
TRIM52,hsa-mir-889,0.572139167,red
PREPL,hsa-mir-30e,0.612707079,green
TBL1XR1,hsa-mir-424,0.580820152,red
SLCO3A1,hsa-mir-765,0.552065929,red
ERBB4,hsa-mir-581,0.546751473,red
MUC15,hsa-mir-412,0.571058685,red
FBXO28,hsa-mir-31,0.56433972,red
KIAA1257,hsa-mir-1251,0.861181897,red
TMEM180,hsa-mir-32,0.641959784,red
KRT19,hsa-mir-204,0.844335159,red
RAB25,hsa-mir-504,0.590576218,red
MORN1,hsa-mir-652,0.636267193,red
MINPP1,hsa-mir-23a,0.532160861,red
CCND3,hsa-mir-744,0.600892516,red
PRAF2,hsa-mir-378,0.685077576,red
ESPL1,hsa-mir-629,0.614711722,red
TBC1D1,hsa-mir-377,0.557496175,green
RAD1,hsa-mir-186,0.56400952,red
TMEM97,hsa-mir-214,0.544649316,red
CCDC74B,hsa-mir-95,0.616481969,red
ZNF326,hsa-mir-873,0.583073183,red
FZD9,hsa-mir-10a,0.539398395,green
SLC35D2,hsa-mir-23a,0.655764045,red
TNFSF12,hsa-mir-744,0.566647397,red
RUFY1,hsa-mir-203,0.555908978,green
TOLLIP,hsa-mir-221,0.593947692,red
XYLB,hsa-mir-629,0.773597522,red
FMO1,hsa-mir-210,0.622166066,red
BNIP3L,hsa-mir-17,0.630273334,red
MED31,hsa-mir-197,0.58210787,red
CTNNBIP1,hsa-mir-675,0.58064414,red
YTHDC1,hsa-mir-503,0.586745692,red
CA12,hsa-mir-204,0.834183648,green
SEPT8,hsa-mir-10a,0.649796071,green
BNIP3L,hsa-mir-19a,0.766375009,red
PREPL,hsa-mir-1976,0.556599868,red
TDRKH,hsa-mir-141,0.722785757,green
MYO5B,hsa-mir-541,0.559191219,green
HDDC2,hsa-mir-335,0.598921601,red
PFKFB4,hsa-mir-873,0.597312497,red
VOPP1,hsa-mir-338,0.582451645,red
C21orf67,hsa-mir-95,0.552026012,red
DIDO1,hsa-mir-23a,0.672224774,green
TSEN2,hsa-mir-203,0.535536992,green
UBE2E3,hsa-mir-377,0.590327161,red
HAT1,hsa-mir-454,0.569160865,red
SLC4A7,hsa-mir-656,0.622062799,red
SLC5A6,hsa-mir-182,0.684985088,green
CLEC16A,hsa-mir-326,0.551636674,green
PADI2,hsa-mir-940,0.570014836,red
STX3,hsa-mir-1266,0.64624934,red
MNT,hsa-mir-335,0.58781138,green
CIDEB,hsa-mir-1262,0.580764731,red
MARK2,hsa-mir-3934,0.55882814,green
ASB8,hsa-mir-378,0.618651834,green
SLC24A6,hsa-mir-10a,0.752689193,green
C21orf67,hsa-mir-497,0.693571268,red
FAM40B,hsa-mir-181d,0.545745366,red
PARN,hsa-mir-130a,0.535237695,green
ATG2B,hsa-mir-3615,0.670595967,green
CNP,hsa-mir-154,0.680939963,red
SLC39A14,hsa-mir-31,0.620000413,red
PPP3R1,hsa-mir-935,0.61286346,red
GLO1,hsa-mir-1226,0.53262662,red
SMAD2,hsa-mir-935,0.640498207,green
PDLIM5,hsa-mir-1976,0.547255546,green
RAB3IP,hsa-mir-1247,0.542519004,red
C5orf62,hsa-mir-377,0.923900513,red
FAM105B,hsa-mir-210,0.573939387,red
ITGB8,hsa-mir-30e,0.578824165,red
SLC35E2,hsa-mir-421,0.562214202,red
STYK1,hsa-mir-424,0.649005582,red
PPIL1,hsa-mir-497,0.583926268,red
ZNF69,hsa-mir-377,0.554399164,red
SLC43A3,hsa-mir-345,0.592832789,red
FAS,hsa-mir-10b,0.570991036,red
ZFP36L1,hsa-mir-182,0.644859892,green
MEGF8,hsa-mir-744,0.546928163,green
TBC1D1,hsa-mir-1976,0.537523133,green
GALK1,hsa-mir-23a,0.619579536,red
SEMA3B,hsa-mir-642a,0.676398986,red
APCDD1,hsa-mir-873,0.709330083,red
DNAH6,hsa-mir-376b,0.549285345,red
XPR1,hsa-mir-31,0.56858356,red
OXTR,hsa-mir-338,0.756476899,red
METTL8,hsa-mir-31,0.551128644,red
C19orf57,hsa-mir-873,0.887000209,red
CLSPN,hsa-mir-1251,0.841452096,red
RB1,hsa-mir-26b,0.53239729,red
STK19,hsa-mir-1271,0.573771113,red
GDPD1,hsa-mir-195,0.535362744,red
SNTA1,hsa-mir-642a,0.634913185,red
EEF1E1,hsa-mir-592,0.566577405,red
ASCC1,hsa-mir-424,0.646310012,red
CASP10,hsa-mir-204,0.828685303,red
HTRA1,hsa-mir-210,0.588886779,red
C9orf3,hsa-mir-874,0.695117568,red
HNF4G,hsa-mir-31,0.592869014,red
DHTKD1,hsa-mir-3934,0.548163179,red
SPDYE1,hsa-mir-378c,0.622686609,red
ATP1B1,hsa-mir-592,0.587649895,red
TYW1,hsa-mir-326,0.589668211,green
ABCG4,hsa-mir-98,0.59946658,red
WDFY2,hsa-mir-135b,0.574509802,red
TTBK1,hsa-mir-652,0.619550122,red
TOLLIP,hsa-mir-222,0.547780456,red
TIMELESS,hsa-mir-708,0.560508331,red
MME,hsa-mir-132,0.823514985,red
CCDC77,hsa-mir-484,0.532925206,red
ZNF776,hsa-mir-145,0.64458951,green
MET,hsa-mir-335,0.564268118,green
SNX30,hsa-mir-345,0.58830608,green
HIATL1,hsa-mir-500a,0.557233823,green
PVR,hsa-mir-185,0.798346627,green
ADH6,hsa-mir-203,0.742104296,red
C1orf115,hsa-mir-3653,0.58811612,green
PSD4,hsa-mir-513c,0.533342292,red
C11orf45,hsa-mir-211,0.587895707,red
ZDHHC3,hsa-mir-589,0.593206618,green
TMEM33,hsa-mir-652,0.68882556,green
LDLRAP1,hsa-mir-940,0.557303668,red
RHOBTB2,hsa-mir-181d,0.579436734,red
EID2B,hsa-mir-203,0.556139077,green
IBTK,hsa-mir-203,0.729303949,green
PLEKHH1,hsa-mir-506,0.553740564,red
EIF4G3,hsa-mir-378,0.678144539,red
PTK6,hsa-mir-1307,0.645827385,red
FAM57A,hsa-mir-221,0.685059077,green
CHODL,hsa-mir-500a,0.557435739,red
OSBPL3,hsa-mir-506,0.568837713,red
METTL8,hsa-mir-891a,0.675667992,green
TSPYL4,hsa-mir-664,0.617908882,green
AGXT2,hsa-let-7i,0.571055398,red
ALDH4A1,hsa-mir-652,0.556762336,red
C1orf95,hsa-mir-589,0.680162816,green
SLC12A6,hsa-mir-629,0.547552222,red
AR,hsa-mir-30a,0.662325172,red
TRIM59,hsa-mir-338,0.554073775,red
LGI2,hsa-mir-323,0.896231238,red
STK40,hsa-mir-642a,0.698619757,red
OGG1,hsa-let-7i,0.533132527,red
ARL17A,hsa-mir-377,0.594517565,red
GOT2,hsa-mir-592,0.745719177,red
CECR2,hsa-mir-31,0.616169556,red
PLEKHA8,hsa-mir-203,0.655207349,red
RAD1,hsa-mir-411,0.539843287,red
MASP1,hsa-mir-1266,0.60088435,red
PAX6,hsa-mir-132,0.53429642,red
C19orf12,hsa-mir-204,0.631271206,green
ZDHHC8,hsa-mir-940,0.538477361,red
MME,hsa-mir-17,0.57086578,red
SLC8A1,hsa-mir-31,0.655067298,red
EID2B,hsa-mir-141,0.559046479,green
RABIF,hsa-mir-20b,0.610716703,red
GRIN3A,hsa-mir-877,0.560188484,green
COL4A4,hsa-mir-193a,0.536969606,green
KAT5,hsa-mir-96,0.63093414,red
DPP10,hsa-mir-192,0.661178068,red
CA12,hsa-mir-221,0.607332443,red
SLFN13,hsa-mir-378,0.782351257,red
PPT1,hsa-mir-497,0.553477188,red
HSPA4L,hsa-mir-10a,0.689100986,red
FAM136A,hsa-mir-3653,0.542670426,green
PKIB,hsa-mir-141,0.579265444,red
C9orf96,hsa-mir-335,0.594444553,red
C17orf47,hsa-mir-136,0.587246665,red
ARHGAP32,hsa-mir-31,0.608584547,red
GAS7,hsa-mir-513c,0.539466372,red
PNMA3,hsa-mir-10a,0.549596218,red
MRVI1,hsa-mir-592,0.895501512,green
RMND1,hsa-mir-17,0.557924834,red
MBNL1,hsa-mir-592,0.71545067,green
SGIP1,hsa-mir-421,0.548512207,red
WNK4,hsa-mir-940,0.542540326,red
TEX14,hsa-mir-656,0.582112344,red
MXRA8,hsa-mir-675,0.575156267,red
PRDM4,hsa-mir-497,0.577021848,green
CEP72,hsa-mir-200a,0.578189192,green
ANP32E,hsa-mir-541,0.540467067,red
IMP3,hsa-mir-765,0.566176964,green
DHH,hsa-mir-216a,0.663384274,red
FAM20A,hsa-mir-378,0.570971428,red
CDKL2,hsa-mir-935,0.689112356,green
CUX1,hsa-mir-204,0.773255996,green
PCDHGA9,hsa-mir-1226,0.535190613,green
VSIG10,hsa-mir-513c,0.56817733,red
GMPPA,hsa-mir-23a,0.549991747,red
PREPL,hsa-mir-203,0.717527371,green
RNF144B,hsa-mir-182,0.610173373,green
GALNTL4,hsa-mir-98,0.642528381,red
KCTD15,hsa-mir-1266,0.561259099,green
MYO5B,hsa-mir-432,0.636006567,green
MYO5B,hsa-mir-223,0.567285371,green
PRR5,hsa-mir-765,0.549584245,green
ALDH18A1,hsa-mir-182,0.632849288,green
CDC25B,hsa-mir-338,0.612178985,red
STEAP2,hsa-mir-141,0.534815105,green
ANKRD10,hsa-mir-664,0.554951107,red
TRDMT1,hsa-mir-145,0.614140422,red
CASP10,hsa-mir-26b,0.580031318,red
ALDH3B1,hsa-mir-874,0.596850178,green
DYNC1LI2,hsa-mir-182,0.545347607,green
PAK1,hsa-mir-203,0.649217946,red
CIDEB,hsa-mir-625,0.611637769,red
AKAP13,hsa-mir-592,0.754785065,green
ILDR2,hsa-mir-500a,0.574190774,red
PTTG1IP,hsa-mir-98,0.615866511,red
BAK1,hsa-mir-331,0.545743175,red
CUX1,hsa-mir-940,0.650106508,green
PAX8,hsa-mir-653,0.703612827,red
GPR180,hsa-mir-424,0.566139912,red
IL32,hsa-mir-1266,0.601590879,red
L3MBTL4,hsa-mir-141,0.564539336,red
C8orf31,hsa-mir-378,0.561364564,red
MUC15,hsa-mir-379,0.620876346,red
H3F3B,hsa-mir-378,0.564083912,red
TRIB3,hsa-mir-204,0.628820417,red
TSPAN9,hsa-mir-378,0.537138174,green
NSF,hsa-mir-204,0.625301753,red
TRIM52,hsa-mir-136,0.550023637,red
CDC14A,hsa-mir-204,0.635106509,green
CDS2,hsa-mir-874,0.660477845,red
ZC3H8,hsa-mir-584,0.562761077,red
POPDC3,hsa-mir-377,0.612318935,red
TMPPE,hsa-mir-326,0.653187173,green
THBS4,hsa-mir-186,0.675295068,green
PDE4DIP,hsa-mir-10a,0.634548269,green
APCDD1L,hsa-mir-31,0.548443266,red
NFATC3,hsa-mir-1226,0.552992062,green
UBE2G1,hsa-mir-326,0.548505997,red
KIAA0247,hsa-mir-21,0.676060051,green
TFAP2E,hsa-mir-345,0.541480987,red
RASSF2,hsa-mir-222,0.533743817,green
C21orf59,hsa-mir-145,0.611958866,red
IFT88,hsa-mir-592,0.547093982,red
PTGFR,hsa-mir-652,0.618985356,red
PRCD,hsa-mir-744,0.550575444,red
RTKN,hsa-mir-642a,0.622206627,red
