from,to,weight
1,3,0.0166810905319952
1,42,0.0150349594315584
1,46,0.0215309491611605
1,48,0.0158278014712018
1,81,0.00823130121593532
1,234,0.0251220879679507
2,75,0.00385555329653249
2,80,0.00770838649202684
2,81,0.0181382802905843
2,85,0.00485268529248148
2,128,0.00943901681884642
2,158,0.0101344805878476
2,179,0.00444417159450522
2,188,0.0144253878960033
2,199,0.0134842886045653
2,230,0.00547497481906837
3,4,0.0314745014271916
3,10,0.00660250701674777
3,16,0.00792837877093398
3,20,0.00626008756587573
3,29,0.0213028093038715
3,31,0.0138983241648848
3,34,0.0301239666686352
3,42,0.00831208874685972
3,52,0.00379050407349409
3,69,0.0181718174606328
3,78,0.0183610166599343
3,92,0.0129730453345587
3,94,0.0147820933859966
3,100,0.0173276445727998
3,104,0.0100631020577567
3,110,0.00576248110497559
3,118,0.00821782060576629
3,120,0.0172448946052416
3,123,0.0179330233189116
3,125,0.0129677091855192
3,126,0.00969189218827007
3,130,0.0152778368481277
3,148,0.00916946392658954
3,149,0.00640521634055573
3,153,0.0125762826136712
3,154,0.0192147930125982
3,156,0.00868794503832835
3,158,0.0146001938697957
3,160,0.027573977155468
3,167,0.00762675773709129
3,171,0.0111356942196105
3,177,0.0160471594034686
3,188,0.0131830445061504
3,199,0.0110764616662557
3,218,0.0137509031115527
3,221,0.0169645994397391
3,230,0.013912380872523
3,231,0.00714232872544056
3,233,0.0258197496786701
3,234,0.0119724406838805
4,9,0.015546625262706
4,10,0.00881138219572233
4,29,0.0235518372235422
4,34,0.0306050974096311
4,41,0.034527178372161
4,42,0.0362282902417276
4,52,0.00442496507292755
4,53,0.0227919530473232
4,63,0.0216191499787602
4,64,0.00971599914982811
4,69,0.018503828139728
4,73,0.0108466105734051
4,77,0.0271119134491074
4,80,0.0119720440207793
4,83,0.0106399631428575
4,84,0.00776392740556077
4,88,0.0116940585703977
4,110,0.0057526582873107
4,111,0.0169227342184112
4,122,0.00610867276403998
4,126,0.013870074213706
4,128,0.0269964670079354
4,130,0.0157838955447447
4,139,0.012418399738831
4,141,0.016715013550319
4,148,0.0162557215984645
4,156,0.0206637810009383
4,158,0.0145717753251651
4,161,0.0223389046841561
4,163,0.0197911786431473
4,167,0.00996885539524054
4,169,0.0251455771795651
4,171,0.0128854481633626
4,179,0.0067875180555385
4,180,0.0106187200786575
4,185,0.0290418459520895
4,193,0.0108285779766626
4,197,0.015044512137055
4,211,0.0259476526258109
4,215,0.0187237865223022
4,222,0.0183605879665482
4,223,0.014950038667114
4,230,0.00832576514473938
4,233,0.0187609423713926
5,107,0.0350688719290874
5,112,0.0540019618481883
6,16,0.0071500337150606
6,27,0.0460668971829953
6,49,0.00734458837847208
6,58,0.0473090425816356
6,86,0.0447509168740146
6,122,0.00701103052393355
6,131,0.0154249893662662
6,138,0.0181819001217234
6,205,0.0279280036169248
6,218,0.0055728461893064
7,27,0.0413006332247381
7,41,0.00718482896306531
