from,to,weight
1,2,0.00398438341594835
1,3,0.0452224583140275
1,4,0.00953446976126834
1,5,0.021670881581001
1,6,0.0468980003475189
1,7,0.00939740925409639
1,8,0.010546112948324
1,9,0.00679061394793644
1,10,0.061996532710952
1,11,0.0140519156840679
1,12,0.00603111537431321
1,13,0.0151715532625874
2,3,0.021934989416232
2,4,0.00956748314497337
2,5,0.0167528908446971
2,6,0.00549175947245561
2,7,0.0130005744950593
2,8,0.00790055228701055
2,9,0.00920998873851432
2,10,0.00736297506819782
2,11,0.0129747865891545
2,12,0.00346042437289101
2,13,0.022822291390762
3,4,0.0281144843616742
3,5,0.0897913258539303
3,6,0.0461431314966508
3,7,0.0351704811200696
3,8,0.0419867530914971
3,9,0.0761249030564851
3,10,0.0667856596504794
3,11,0.0741471907363488
3,12,0.0480845196326259
3,13,0.0841678634093322
4,5,0.0343818238757058
4,6,0.00940634660015193
4,7,0.0102440791146839
4,8,0.0120143856758906
4,9,0.0189956005177606
4,10,0.010108739518556
4,11,0.0221258278851295
4,12,0.0086266963946388
4,13,0.0272807611143121
5,6,0.0304583453702533
5,7,0.0172520464267537
5,8,0.0438392716131455
5,9,0.0525557447008611
5,10,0.0397454632023619
5,11,0.0477789355009166
5,12,0.0217170474703119
5,13,0.0506292952089194
6,7,0.0145388177278012
6,8,0.0291251789322697
6,9,0.0163471608368827
6,10,0.087428933536197
6,11,0.0173840125766224
6,12,0.0135678112865375
6,13,0.0207892063527081
7,8,0.00653613502497857
7,9,0.00568673743385145
7,10,0.0125895896762225
7,11,0.0100528192013202
7,12,0.0059326311795909
7,13,0.0170892732731688
8,9,0.0180610249636564
8,10,0.03033383195437
8,11,0.0156549805495342
8,12,0.00765686900115548
8,13,0.0195252065047496
9,10,0.0131197037881563
9,11,0.0263248522552502
9,12,0.0181490677950157
9,13,0.0398624879857676
10,11,0.0199732100542089
10,12,0.0107986203421656
10,13,0.0285683660896756
11,12,0.00718675240591354
11,13,0.0252569268475016
12,13,0.0192779402768985
