from,to,weight
1,2,0.0239794982860272
1,4,0.00384894961447894
1,8,0.00308363966227457
1,10,0.0135161133354765
1,11,0.0121946216634313
1,14,0.00832306392173254
1,16,0.0107624679119113
1,17,0.00964741731206161
1,18,0.0211264720027662
1,22,0.00778063113657099
1,23,0.00807277403379398
1,24,0.017608437501816
1,25,0.00555948122705453
1,26,0.00305212590954329
1,28,0.0130410441119592
1,29,0.00363893326690752
1,32,0.0143641265779075
1,33,0.00347320682146863
1,34,0.0109656105181999
1,35,0.00844049250761732
1,36,0.00459708751049646
1,39,0.0120559170251731
1,41,0.0043317724449866
1,42,0.0276066471824691
1,43,0.00293848843624882
1,44,0.00957355447273515
1,45,0.00512725273541842
1,48,0.0182519827961589
1,49,0.00815777550561068
1,50,0.00588909931788322
1,51,0.0141060881860526
1,52,0.00286808864177289
2,4,0.0109078395504225
2,6,0.0176354132442224
2,7,0.00169822798144232
2,8,0.00236982786048642
2,10,0.0347491606146934
2,11,0.0137912781645249
2,12,0.0093032817296799
2,14,0.0142687955611893
2,15,0.0155086470888369
2,16,0.0157315044236597
2,17,0.00319595624135903
2,18,0.0130969905986311
2,22,0.0149876279502627
2,23,0.00303913073572698
2,24,0.0163315172505576
2,25,0.00277045470499594
2,28,0.0214644168584606
2,29,0.00988511206941904
2,31,0.00303881943907051
2,32,0.0375386917995579
2,33,0.0224077645615751
2,34,0.0279705767038799
2,35,0.0243709017046774
2,36,0.0132494899149206
2,37,0.00326225423744121
2,38,0.00676012640767246
2,39,0.00631122883665045
2,40,0.0111547679696869
2,41,0.00412006032764476
2,42,0.0357176352104811
2,43,0.00315004993728357
2,44,0.0134969421923634
2,45,0.0069502518880763
2,48,0.0167983974758657
2,49,0.00298395407175501
2,50,0.00936471117995631
2,51,0.038978928831022
2,52,0.00785657024039304
2,53,0.00329717407422977
3,4,0.00367030745992848
3,7,0.00418817143963123
3,8,0.00301031105532867
3,11,0.00217287009245631
3,12,0.0114144485317465
3,13,0.00150837373002659
3,14,0.00488175694023938
3,15,0.00184594164961494
3,16,0.00734469016236036
3,18,0.00213070961646571
3,21,0.00205574983305156
3,22,0.0147290297730431
3,24,0.00426642228325763
3,25,0.00531656595726542
3,26,0.0188258794449477
3,28,0.0024390336853998
3,29,0.00238326995177529
3,30,0.00234526330701007
3,33,0.0106852455834489
3,34,0.0107354105869203
3,36,0.00595519278274899
3,38,0.00218959805404878
3,40,0.00240611161969017
3,41,0.00524208371784431
3,42,0.00326678708617475
3,43,0.0123426864759959
3,44,0.00473736145359101
3,45,0.00528634693967292
3,47,0.0016583686066243
3,48,0.00198597908545258
3,49,0.00256928798619466
3,50,0.0192449277582467
3,52,0.0076407143528167
4,5,0.0184030979841547
4,8,0.00831084633774096
4,10,0.0642225416185702
4,11,0.0202674707263315
4,12,0.0248075091296798
4,13,0.0121568151356397
4,14,0.0200392563292407
4,15,0.0207056326189917
4,16,0.0440543075085028
4,17,0.013660362008059
4,20,0.0204824791909818
4,22,0.0251486421096272
4,23,0.0353970205725829
4,24,0.0106394196278831
4,25,0.0221165202816381
4,26,0.0211458300738673
4,27,0.00206467164288584
4,28,0.016448452671285
4,29,0.0285187134120183
4,31,0.00902195990002408
4,32,0.00358569157647807
4,33,0.0382415085044691
4,34,0.0222476158499792
4,35,0.00616147767903255
4,36,0.0243933752414342
4,38,0.00969622842090678
4,39,0.00681442037503566
4,40,0.00413781048503966
4,41,0.0379245183194139
4,42,0.00656449580151896
4,43,0.0240720137387133
4,44,0.0253221041233116
4,45,0.00481871885671334
4,46,0.0119764841045529
4,47,0.00789363603465329
4,50,0.0316480353551772
4,52,0.0167603051045491
4,53,0.003830006857122
5,10,0.0170156594246235
5,11,0.00418862356450435
5,12,0.00249792188413809
5,14,0.00615408742477964
5,15,0.00569720268498436
5,16,0.00498598009360753
5,20,0.00568856952131635
5,21,0.00647586192824037
5,23,0.00471022366613982
5,24,0.00174436692177126
5,26,0.00400347162201136
5,28,0.0157941426510445
5,33,0.00483284005565725
5,34,0.00902462274253165
5,38,0.0109960633120513
5,39,0.00491598975852585
5,41,0.0141347342007935
5,44,0.00432460877096849
5,46,0.0164013775958589
5,52,0.00317167299713873
6,7,0.00209084717639386
6,10,0.0143699835490895
6,12,0.00272686691477286
6,13,0.00504147480925397
6,15,0.00446295323020398
6,16,0.00730926856216217
6,17,0.00570678990651729
6,18,0.0127739217491822
6,19,0.00563210518296846
6,24,0.00957966565999283
6,26,0.00295361139803413
6,28,0.00923049614928548
6,31,0.00321701889629981
6,32,0.0155342878276771
6,34,0.00374085305535077
6,35,0.0342107831981709
6,40,0.0105576907363908
6,42,0.0217512047013017
6,47,0.00275218175275995
6,48,0.010135470194131
6,49,0.00563582186686967
6,50,0.00260526883374737
6,51,0.011089720920654
7,10,0.00217432354472301
7,14,0.00304361666811186
7,15,0.00205565329413163
7,16,0.00152972855032659
7,18,0.00517490587627813
