from,to,weight
1,2,0.00478775683742382
1,5,0.00171291086210308
1,6,0.00119417251546551
1,9,0.00456320139190921
1,10,0.00123047649698856
1,11,0.00387488241861244
1,14,0.00650615677181536
1,15,0.00562333232581663
1,17,0.00181125605955051
1,18,0.0287495053148473
1,19,0.0117918719691311
1,20,0.00539302752460601
1,21,0.0139728672140896
2,11,0.0040360074104341
2,14,0.00143883700024927
2,18,0.013577053680899
2,19,0.0154065385518546
2,20,0.00759808147671036
3,4,0.0129290106882378
3,5,0.00256221691088091
3,6,0.00343464258123486
3,7,0.00729759200814449
3,8,0.00228240334024511
3,10,0.00696113231786556
3,11,0.00260740900205053
3,13,0.00393421805055706
3,14,0.00823804873294337
3,15,0.00221226446340674
3,16,0.00231402875827617
3,21,0.00485015056968194
4,5,0.00219449974133481
4,7,0.0191144475393182
4,9,0.00139836554136754
4,10,0.00171384411829919
4,12,0.00920280530640788
4,14,0.00611645666563337
4,15,0.00691313167392043
4,16,0.0042206318825917
4,17,0.00380815795767453
4,19,0.00311615105007758
4,20,0.00114488401135993
5,6,0.0275682877696603
5,10,0.0173106877077022
5,11,0.00862547663159754
5,14,0.00294206861847607
5,15,0.0033310671401817
5,16,0.0170328999900105
5,17,0.00327077089256663
5,18,0.00142937417287357
5,19,0.00135628379523548
5,20,0.00303705499801052
5,21,0.00186220282746266
6,8,0.00421213864029733
6,9,0.00213099917112341
6,10,0.040754016472363
6,14,0.00533052623550253
6,15,0.0169943921762095
6,16,0.00489500929719394
6,17,0.00747075041276043
6,18,0.0064458066118006
6,20,0.00460563437937849
6,21,0.0128277968703164
7,10,0.00212694336034768
7,12,0.00317384694119661
7,13,0.00431726248693202
7,14,0.0056973933523669
7,16,0.00338764142344863
7,17,0.00338512326688056
7,19,0.00466890048358515
8,10,0.00881226037182271
8,13,0.00514571669380258
8,14,0.00544002626748266
8,15,0.00267542087022424
8,16,0.00583488301583546
8,18,0.00153845360488432
8,20,0.00327774646058516
9,10,0.00526220534204343
9,13,0.00294520188483773
9,14,0.00258526252474738
9,15,0.00918422020524806
9,16,0.00260902061631085
9,18,0.00146134269571044
9,19,0.00912260443567178
9,20,0.00556763801703526
9,21,0.00158835452481714
10,11,0.00992243381930277
10,13,0.00308640368915289
10,14,0.00366420804698273
10,15,0.0281897105466906
10,16,0.0134432811148068
10,17,0.0167758588051393
10,18,0.00216639328146798
10,20,0.0100957627116937
10,21,0.00545690364167121
11,14,0.00147506182810916
11,18,0.00348217384146929
11,19,0.00141495347772053
11,20,0.00167361189454314
11,21,0.00228615080875308
12,13,0.00981106196806451
12,14,0.00129750741931851
12,15,0.00919937420547508
12,17,0.0142704567174874
12,19,0.00143891987770309
13,15,0.0166180424648921
13,17,0.0574208618619809
13,20,0.00217461368833483
13,21,0.00220232185045303
14,15,0.00161249378278972
14,16,0.00125030074512573
14,17,0.00155992348418306
14,18,0.00287834408384904
14,19,0.00594648178883327
14,21,0.000904284582569748
15,17,0.0484788041573659
15,18,0.00193096003606411
15,19,0.00150927488354278
15,20,0.0140194928306197
15,21,0.00365625242136251
16,19,0.00170380974801149
16,20,0.00161026517551989
17,18,0.00137701781506941
17,19,0.00148672981056156
17,20,0.0189555342643665
17,21,0.0019571667538917
18,19,0.0159087956434329
18,20,0.00431557523664407
18,21,0.0183279400829391
19,20,0.0215488577936536
19,21,0.00302646984402973
20,21,0.0035586628377898
